frame;person_id;nose_x;nose_y;nose_conf;left_eye_x;left_eye_y;left_eye_conf;right_eye_x;right_eye_y;right_eye_conf;left_ear_x;left_ear_y;left_ear_conf;right_ear_x;right_ear_y;right_ear_conf;left_shoulder_x;left_shoulder_y;left_shoulder_conf;right_shoulder_x;right_shoulder_y;right_shoulder_conf;left_elbow_x;left_elbow_y;left_elbow_conf;right_elbow_x;right_elbow_y;right_elbow_conf;left_wrist_x;left_wrist_y;left_wrist_conf;right_wrist_x;right_wrist_y;right_wrist_conf;left_hip_x;left_hip_y;left_hip_conf;right_hip_x;right_hip_y;right_hip_conf;left_knee_x;left_knee_y;left_knee_conf;right_knee_x;right_knee_y;right_knee_conf;left_ankle_x;left_ankle_y;left_ankle_conf;right_ankle_x;right_ankle_y;right_ankle_conf;left_elbow_angle_2d_proj;right_elbow_angle_2d_proj;left_knee_angle_2d_proj;right_knee_angle_2d_proj;left_hip_angle_2d_proj;right_hip_angle_2d_proj;left_shoulder_angle_2d_proj;right_shoulder_angle_2d_proj;left_apparent_shoulder_rotation_2d_deg;right_apparent_shoulder_rotation_2d_deg;body_height_px;left_wrist_apparent_velocity_px_s;right_wrist_apparent_velocity_px_s;detected_event
30;5;78.15;260.3;0.54;79.63;251.46;0.56;82.57;254.41;0.44;76.31;257.72;0.63;86.99;263.25;0.52;69.68;276.15;0.58;97.68;286.83;0.57;59.36;305.63;0.58;106.52;310.42;0.53;64.89;325.89;0.47;96.94;333.26;0.43;63.78;326.63;0.61;86.63;326.63;0.6;50.88;362.37;0.71;101.0;360.53;0.74;39.09;397.74;0.79;106.89;398.11;0.8;145.45;136.69;178.59;165.94;166.82;141.5;12.63;36.08;167.37;143.92;137.63;6815.06;5228.98;
31;0;251.12;259.11;0.8;250.89;256.37;0.63;251.35;256.83;0.57;246.77;259.57;0.59;257.29;258.43;0.42;241.74;273.75;0.77;266.9;271.01;0.75;240.6;298.45;0.74;275.36;291.36;0.74;241.28;317.21;0.65;273.31;304.4;0.59;252.49;311.03;0.64;272.16;309.89;0.66;236.94;340.08;0.75;287.03;340.31;0.7;234.19;379.2;0.78;235.34;377.6;0.27;175.25;148.45;155.85;99.75;135.75;161.66;18.74;14.87;161.26;165.13;119.28;191.49;279.6;
31;1;180.56;144.6;0.3;181.9;144.47;0.26;180.5;143.86;0.25;180.99;143.19;0.36;179.04;143.19;0.3;187.08;146.73;0.4;177.21;147.83;0.37;188.36;151.91;0.34;175.38;153.19;0.33;189.15;155.57;0.18;174.16;156.85;0.23;185.01;160.62;0.27;180.01;160.56;0.26;179.28;168.3;0.17;178.24;168.24;0.19;177.09;173.97;0.27;175.32;174.03;0.3;178.35;179.61;164.44;166.16;151.76;154.63;22.36;31.24;157.64;148.76;29.41;215.25;217.74;
31;2;78.43;246.22;0.46;76.91;244.71;0.43;82.96;249.63;0.39;71.24;249.25;0.51;83.72;258.32;0.46;66.7;265.89;0.61;92.42;277.61;0.59;56.49;302.95;0.54;98.09;305.22;0.51;58.76;327.91;0.47;85.99;332.45;0.42;57.62;322.99;0.59;79.18;324.13;0.58;44.39;360.81;0.68;92.8;359.68;0.72;31.53;398.63;0.79;99.23;399.01;0.78;159.4;144.43;179.49;168.33;169.74;143.16;6.37;27.5;173.63;152.5;152.6;4534.49;5266.87;
31;3;97.53;134.45;0.82;100.05;132.77;0.89;96.52;132.43;0.84;106.12;135.63;0.58;93.82;134.79;0.29;104.77;150.12;0.67;95.0;147.09;0.64;95.34;169.82;0.6;86.07;158.03;0.45;80.18;179.76;0.57;82.2;143.38;0.4;99.55;184.31;0.6;87.93;183.64;0.59;110.5;213.79;0.61;84.9;214.12;0.45;119.59;242.92;0.61;75.46;242.92;0.39;148.82;54.0;176.96;167.55;150.94;174.73;16.89;28.24;163.11;151.76;108.47;4923.39;5370.33;
31;4;97.59;134.68;0.71;100.86;133.05;0.87;96.66;132.58;0.74;106.7;136.32;0.72;94.56;134.92;0.34;104.13;150.09;0.64;94.09;147.76;0.65;94.56;171.11;0.62;85.68;164.34;0.55;79.61;180.91;0.58;82.18;173.21;0.47;99.46;186.75;0.63;87.79;185.82;0.64;111.14;217.57;0.63;81.02;216.87;0.61;121.64;250.26;0.71;71.44;241.62;0.57;147.77;174.65;177.07;171.15;151.99;177.1;17.23;17.48;162.77;162.52;111.26;253.52;706.49;
31;5;93.72;135.04;0.25;94.54;132.85;0.37;90.76;129.3;0.31;100.41;138.31;0.24;83.75;139.13;0.11;100.41;152.88;0.21;100.41;149.56;0.21;79.92;164.22;0.17;93.72;144.96;0.08;81.33;149.79;0.13;82.47;149.61;0.09;100.41;164.22;0.18;100.41;164.22;0.21;87.94;164.22;0.12;100.41;164.22;0.12;100.41;164.22;0.15;81.52;164.22;0.13;55.46;123.07;0.01;90.0;90.0;90.0;61.04;124.49;118.96;55.51;29.19;5312.26;5533.15;
31;6;279.71;235.06;0.4;239.24;233.4;0.16;279.26;235.37;0.18;272.74;234.91;0.44;284.72;236.58;0.41;277.9;245.22;0.44;278.35;244.91;0.44;246.82;241.43;0.36;246.52;242.49;0.42;229.69;237.64;0.42;230.0;237.79;0.46;264.56;279.02;0.43;266.22;278.26;0.43;275.77;305.7;0.38;276.08;305.7;0.41;278.5;305.7;0.31;281.53;305.7;0.34;174.48;168.48;112.8;109.75;135.66;140.26;75.42;74.37;104.58;105.63;70.63;5533.33;4914.64;
32;0;244.77;258.86;0.79;245.91;256.81;0.66;243.86;256.35;0.54;240.2;259.32;0.55;252.08;259.09;0.5;233.81;274.84;0.71;260.3;272.1;0.7;233.35;299.27;0.71;268.51;292.65;0.69;234.27;318.0;0.62;263.72;305.44;0.53;245.91;310.69;0.58;264.86;309.32;0.62;229.93;339.91;0.72;280.84;340.37;0.69;226.73;377.59;0.73;292.26;363.43;0.57;176.14;137.64;156.18;179.1;132.67;159.76;19.72;14.81;160.28;165.19;111.65;212.04;289.58;
32;1;79.24;237.7;0.42;71.97;235.02;0.38;79.62;238.84;0.35;68.15;241.14;0.53;82.3;246.11;0.47;62.41;263.32;0.59;88.04;268.68;0.59;52.08;298.51;0.48;91.86;302.72;0.48;55.52;326.05;0.38;81.53;330.26;0.38;51.32;319.55;0.52;71.97;321.46;0.52;37.55;359.33;0.63;84.59;358.18;0.67;23.78;399.11;0.75;91.48;399.88;0.71;156.52;153.03;180.0;170.41;172.07;144.1;5.2;23.34;174.8;156.66;161.8;6506.06;5904.95;
32;2;172.57;144.29;0.27;174.42;144.23;0.25;172.82;143.49;0.25;176.02;142.93;0.34;171.52;142.87;0.3;179.29;146.76;0.43;169.48;146.76;0.42;180.16;152.01;0.36;167.82;151.82;0.37;180.28;157.56;0.22;166.03;156.76;0.29;176.64;160.4;0.29;171.58;160.03;0.27;171.83;168.05;0.19;169.61;167.25;0.19;169.67;173.48;0.29;163.19;173.54;0.31;171.92;178.3;169.52;149.74;158.84;155.72;20.36;27.21;159.64;152.79;29.22;6284.9;5798.63;
32;3;273.47;235.09;0.41;284.91;232.02;0.2;284.91;234.94;0.17;267.56;233.64;0.38;277.31;235.56;0.44;255.89;243.16;0.24;274.09;247.0;0.3;248.21;237.24;0.23;264.26;255.67;0.06;240.77;233.1;0.3;240.77;231.64;0.13;250.13;277.78;0.39;260.42;277.78;0.34;240.77;277.78;0.2;264.57;277.78;0.22;240.77;277.78;0.17;259.81;277.78;0.1;171.51;92.91;90.0;0.02;99.44;66.06;118.15;24.63;61.85;155.37;42.69;5082.26;5450.52;
32;4;90.64;134.83;0.74;93.1;132.91;0.77;89.68;132.23;0.74;99.0;135.38;0.5;88.03;134.01;0.19;97.35;151.83;0.6;87.89;147.03;0.56;87.48;171.02;0.52;78.85;164.16;0.38;72.41;182.12;0.56;70.9;175.95;0.32;90.77;183.49;0.46;81.45;182.94;0.43;102.83;219.95;0.32;77.2;219.95;0.3;105.99;219.95;0.32;50.06;219.95;0.29;153.58;173.84;108.31;96.55;149.96;176.38;15.48;17.66;164.52;162.34;85.12;219.5;348.79;
32;5;87.27;135.95;0.27;92.61;132.95;0.41;85.57;132.68;0.32;92.61;137.83;0.23;82.29;137.92;0.11;92.61;151.25;0.18;92.61;148.96;0.15;72.38;155.1;0.13;77.31;144.43;0.09;74.08;149.27;0.09;75.12;140.21;0.08;92.61;161.61;0.13;92.61;161.61;0.16;77.04;161.61;0.09;76.46;161.61;0.08;73.86;152.64;0.14;73.86;152.68;0.15;62.91;134.03;109.54;106.25;90.0;90.0;79.2;106.5;100.8;73.5;16.71;218.29;358.36;
33;0;236.95;260.28;0.85;238.1;259.37;0.68;234.66;259.14;0.67;232.59;260.28;0.56;241.54;259.83;0.43;226.63;275.88;0.8;252.78;272.21;0.78;226.17;300.43;0.79;262.64;293.55;0.75;227.09;319.24;0.69;260.58;307.54;0.6;238.33;312.13;0.69;257.14;310.53;0.7;222.73;340.58;0.75;273.89;340.81;0.77;218.83;377.75;0.81;290.86;370.18;0.76;176.14;146.79;157.25;178.91;133.37;157.55;18.96;18.32;161.04;161.68;113.68;218.95;113.56;
33;1;70.69;230.09;0.34;68.01;196.42;0.36;74.13;197.57;0.32;64.19;230.85;0.47;75.66;243.86;0.42;56.92;262.6;0.51;81.02;263.75;0.51;46.97;189.15;0.5;80.25;196.42;0.37;53.09;168.5;0.41;91.35;173.09;0.37;44.68;319.98;0.46;64.19;255.72;0.44;30.91;359.0;0.56;77.19;358.24;0.58;17.13;398.02;0.54;84.08;400.32;0.55;155.78;153.92;180.0;177.94;172.6;57.26;160.25;63.84;19.75;116.16;169.08;4732.8;4729.93;
33;2;165.75;137.41;0.24;166.99;144.44;0.22;164.88;143.63;0.21;167.93;143.32;0.31;161.58;142.95;0.29;171.41;146.62;0.37;161.58;147.55;0.34;172.65;151.97;0.31;159.71;152.84;0.29;173.53;156.14;0.18;158.78;156.26;0.21;169.23;160.31;0.24;163.82;160.18;0.23;164.94;167.96;0.14;162.39;166.97;0.18;161.58;173.44;0.24;159.34;173.69;0.28;178.71;175.82;177.76;167.51;159.75;158.03;22.13;29.5;157.87;150.5;36.15;207.35;218.23;
33;3;285.39;168.55;0.66;287.09;167.45;0.64;283.99;167.35;0.62;289.39;166.85;0.52;280.69;167.25;0.49;292.09;174.85;0.58;277.39;174.95;0.54;273.38;187.26;0.36;273.08;188.06;0.58;273.48;200.66;0.39;273.28;200.76;0.58;289.99;204.07;0.51;280.79;203.67;0.51;289.69;225.28;0.52;279.49;224.38;0.55;287.49;237.18;0.41;279.29;237.18;0.43;123.12;160.93;170.34;177.3;176.7;169.65;52.34;24.93;127.66;155.07;68.63;1383.69;1346.77;
33;4;82.91;134.4;0.74;86.12;132.56;0.87;82.45;131.87;0.75;91.4;136.01;0.75;78.77;133.94;0.4;89.8;150.93;0.65;78.77;147.26;0.63;80.61;170.91;0.63;69.13;164.48;0.56;64.08;182.39;0.61;66.38;166.08;0.47;86.12;187.67;0.64;73.95;186.06;0.64;96.22;218.2;0.69;65.92;216.83;0.65;107.02;249.89;0.79;59.49;240.25;0.65;149.47;149.51;179.5;179.29;155.98;172.45;18.98;22.17;161.02;157.83;110.67;250.21;325.99;
33;5;270.25;237.26;0.39;230.49;235.68;0.34;266.91;236.2;0.35;231.19;265.76;0.41;272.19;236.91;0.36;226.62;244.12;0.54;264.27;245.88;0.5;226.97;300.24;0.47;255.82;244.3;0.35;228.56;240.43;0.45;240.87;240.08;0.26;239.99;276.49;0.43;254.07;277.02;0.42;225.74;346.51;0.31;266.91;298.13;0.37;271.31;324.52;0.4;271.83;324.35;0.46;1.88;174.85;52.73;159.33;146.05;130.54;22.08;82.48;157.92;97.52;87.17;5387.09;5812.14;
33;6;113.59;305.0;0.1;82.23;346.56;0.1;2.95;305.0;0.13;40.47;305.0;0.23;41.63;305.0;0.25;39.89;305.0;0.17;66.83;305.0;0.2;25.46;305.0;0.38;72.41;305.0;0.4;41.24;305.0;0.36;67.6;305.0;0.33;41.05;322.31;0.57;59.91;322.89;0.49;29.89;361.37;0.65;78.38;360.22;0.68;17.0;397.74;0.7;83.96;399.09;0.72;0.01;0.02;176.43;161.84;160.24;132.51;93.81;111.16;86.19;68.84;93.42;6010.82;5278.69;
34;0;236.92;260.18;0.86;238.3;259.27;0.69;234.62;259.04;0.68;232.56;260.41;0.56;241.51;259.73;0.43;226.59;275.79;0.81;252.75;272.35;0.79;226.13;300.35;0.8;262.85;293.46;0.75;227.05;319.4;0.69;260.79;307.69;0.59;238.3;312.05;0.69;257.12;310.45;0.71;222.69;340.51;0.75;273.87;340.74;0.77;219.02;377.92;0.81;291.31;370.81;0.77;176.17;146.18;156.87;178.82;133.37;157.59;18.96;19.03;161.04;160.97;114.18;4.75;7.68;
34;1;67.52;229.08;0.34;57.55;196.51;0.36;74.03;198.04;0.31;64.07;231.0;0.46;75.95;244.03;0.42;57.17;262.43;0.53;81.31;263.58;0.53;46.44;189.99;0.5;99.71;195.74;0.44;53.34;171.6;0.4;88.21;174.28;0.42;44.52;320.29;0.45;63.69;256.29;0.45;30.73;359.0;0.54;77.1;357.85;0.57;17.31;398.09;0.53;84.0;400.39;0.54;151.02;136.65;179.32;178.31;172.71;60.03;159.25;82.73;20.75;97.27;170.16;93.49;100.76;
34;2;165.36;144.71;0.27;166.56;144.45;0.25;164.66;143.88;0.24;167.95;143.19;0.33;162.07;143.06;0.29;171.55;146.98;0.34;161.51;148.05;0.32;172.93;152.53;0.3;159.49;153.54;0.28;172.3;156.07;0.19;158.6;156.64;0.22;169.59;160.62;0.25;164.28;160.62;0.23;171.92;168.45;0.15;162.39;168.51;0.18;161.32;173.75;0.23;159.17;174.19;0.29;155.84;175.75;99.95;163.96;155.22;154.04;22.2;32.66;157.8;147.34;29.27;36.78;12.43;
34;3;285.51;168.68;0.63;287.21;167.68;0.62;284.11;167.58;0.6;289.21;167.18;0.5;280.61;167.48;0.47;291.91;174.98;0.54;277.41;175.48;0.52;273.31;187.28;0.37;273.11;187.88;0.58;273.21;200.47;0.4;273.11;200.47;0.58;290.11;203.97;0.5;280.81;203.67;0.5;289.81;224.87;0.5;279.61;224.17;0.54;287.51;237.16;0.4;279.61;237.16;0.43;123.91;160.87;170.23;176.65;177.27;169.78;52.97;26.0;127.03;154.0;68.48;9.96;10.13;
34;4;83.1;133.96;0.71;86.3;132.36;0.87;82.64;131.68;0.74;91.32;136.02;0.73;78.99;133.73;0.41;90.18;149.95;0.63;78.76;147.21;0.63;80.82;169.82;0.59;69.4;164.56;0.55;64.6;182.6;0.58;65.29;173.01;0.45;85.61;186.94;0.63;73.74;185.34;0.63;96.35;217.32;0.68;65.52;216.4;0.64;107.08;249.52;0.78;59.12;240.38;0.64;153.5;177.6;178.97;179.9;153.5;172.68;18.19;20.84;161.81;159.16;110.99;17.01;210.64;cocking_backswing
34;5;270.39;237.32;0.39;230.07;235.93;0.34;266.89;236.28;0.35;230.94;265.6;0.37;272.3;236.8;0.34;226.93;243.95;0.53;263.93;245.7;0.49;226.93;300.33;0.47;255.55;244.3;0.33;228.5;240.12;0.46;211.75;239.94;0.24;240.19;276.24;0.43;253.98;276.76;0.42;225.88;345.53;0.31;267.42;297.53;0.4;271.43;324.76;0.42;271.78;324.58;0.44;1.49;176.23;53.82;156.26;146.0;129.34;22.33;81.71;157.67;98.29;87.35;9.51;874.76;
34;6;113.52;304.89;0.1;82.12;452.65;0.1;2.76;304.89;0.12;39.17;304.89;0.24;41.09;304.89;0.26;39.36;304.89;0.16;66.71;304.89;0.2;27.8;304.89;0.38;72.88;304.89;0.4;40.71;304.89;0.37;69.22;304.89;0.34;40.9;320.88;0.57;60.16;322.23;0.5;29.92;361.14;0.65;78.27;360.18;0.68;17.01;397.55;0.7;83.86;398.9;0.72;0.01;0.02;175.74;162.7;159.24;133.8;95.51;110.7;84.49;69.3;93.33;16.37;48.61;take_off
34;7;81.77;134.86;0.35;85.75;132.6;0.44;76.5;132.35;0.36;78.7;133.82;0.34;73.19;134.13;0.25;90.16;149.69;0.18;75.76;148.89;0.14;78.4;168.01;0.23;72.52;168.01;0.12;66.21;168.01;0.22;66.7;168.01;0.2;90.16;168.01;0.11;70.8;168.01;0.13;70.19;168.01;0.13;68.11;168.01;0.16;67.86;168.01;0.2;66.7;168.01;0.23;122.71;99.64;179.99;179.96;90.0;104.55;32.71;4.91;147.29;175.09;33.14;6033.02;5980.65;jump_peak
35;0;230.08;260.47;0.86;231.22;258.21;0.74;228.27;258.66;0.78;226.0;261.15;0.56;231.67;259.79;0.44;220.56;276.57;0.78;246.18;272.94;0.78;218.75;300.14;0.74;255.7;292.66;0.74;216.48;320.08;0.58;252.3;304.67;0.61;231.67;311.92;0.67;250.94;310.79;0.64;215.12;341.16;0.71;267.03;340.26;0.74;211.72;377.88;0.8;286.07;372.21;0.76;177.92;138.43;155.78;177.86;133.06;158.53;21.84;18.6;158.16;161.4;114.57;318.01;270.74;
35;1;75.86;134.77;0.64;78.87;132.69;0.81;74.71;132.0;0.67;83.95;136.16;0.66;71.7;134.08;0.41;82.34;149.33;0.59;71.47;147.25;0.58;74.71;168.51;0.58;61.07;163.66;0.52;58.07;182.61;0.55;55.99;173.83;0.47;77.94;186.77;0.6;66.62;185.61;0.59;89.27;216.58;0.65;58.07;214.96;0.61;99.67;248.94;0.72;50.9;240.39;0.61;151.95;174.2;177.02;179.5;152.51;170.97;14.99;25.16;165.01;154.84;109.89;359.91;967.93;
35;2;155.98;144.19;0.4;156.86;143.63;0.34;155.85;143.37;0.32;157.05;142.62;0.4;155.92;143.56;0.34;163.62;147.16;0.51;154.15;147.16;0.5;164.69;152.72;0.43;152.57;152.4;0.46;164.19;157.39;0.28;150.17;157.77;0.37;160.97;160.29;0.37;156.1;159.79;0.35;156.1;168.44;0.28;150.61;167.36;0.26;153.71;174.31;0.37;148.4;173.68;0.36;162.9;172.68;171.39;163.35;160.58;135.25;22.35;25.57;157.65;154.43;29.8;247.0;255.5;
35;3;61.93;196.28;0.36;49.72;194.75;0.35;65.37;196.28;0.32;56.97;193.22;0.49;68.8;195.52;0.42;50.86;205.82;0.53;74.91;263.47;0.53;40.94;184.06;0.53;92.47;192.08;0.55;54.68;165.74;0.48;82.93;174.52;0.53;55.44;252.78;0.47;72.24;253.54;0.47;26.81;348.6;0.41;70.33;358.14;0.55;16.12;375.32;0.38;76.44;401.66;0.46;118.61;137.66;174.83;170.97;157.79;16.11;161.05;28.89;18.95;151.11;192.21;6646.03;5765.12;
35;4;278.19;168.31;0.7;279.98;166.52;0.69;276.68;166.66;0.69;282.46;167.76;0.52;274.2;167.35;0.48;287.55;176.84;0.75;268.15;176.56;0.7;289.61;189.64;0.63;264.57;188.12;0.68;289.47;201.61;0.56;264.71;199.27;0.69;282.46;204.77;0.7;272.83;204.36;0.68;283.15;224.44;0.72;271.45;224.03;0.7;282.6;242.33;0.74;270.35;242.61;0.69;170.18;162.09;176.24;179.39;167.67;166.45;19.49;26.75;160.51;153.25;74.16;6778.07;6041.28;
35;5;263.5;234.56;0.5;262.2;234.89;0.36;265.3;235.05;0.41;225.44;263.64;0.37;264.81;287.33;0.27;219.89;245.02;0.45;257.62;247.3;0.57;229.53;247.96;0.39;248.47;246.49;0.43;210.9;245.51;0.48;211.39;243.38;0.31;233.94;281.77;0.37;249.78;279.32;0.42;222.5;301.54;0.25;259.91;301.37;0.3;265.14;325.71;0.56;262.85;325.55;0.43;9.47;179.68;89.51;162.27;129.03;141.57;52.12;81.34;127.88;98.66;91.07;552.76;103.97;
36;0;224.19;260.65;0.86;225.1;259.51;0.75;223.05;259.29;0.78;219.85;261.34;0.63;226.47;260.43;0.49;213.24;277.08;0.79;239.7;274.11;0.78;208.91;299.2;0.68;248.59;292.13;0.71;205.26;320.41;0.36;247.22;302.62;0.54;225.78;312.88;0.66;243.8;311.29;0.61;209.13;342.99;0.75;260.91;340.25;0.76;203.43;378.34;0.8;280.98;373.78;0.79;178.68;146.29;160.22;179.66;131.75;155.74;30.39;19.97;149.61;160.03;115.41;337.33;164.28;
36;1;270.44;168.83;0.77;271.93;166.89;0.75;268.65;166.89;0.78;274.17;167.19;0.72;265.96;167.48;0.7;280.73;177.18;0.78;261.04;176.73;0.72;284.46;189.11;0.8;257.01;188.22;0.72;286.4;200.89;0.79;257.16;199.1;0.73;274.91;204.77;0.69;265.22;204.32;0.7;275.51;223.42;0.73;263.73;222.67;0.72;275.51;240.72;0.73;262.98;241.61;0.68;171.99;159.89;178.17;177.61;166.26;166.75;29.26;27.93;150.74;152.07;72.34;6879.73;6089.72;
36;2;148.72;144.83;0.33;150.01;144.25;0.29;148.14;143.92;0.29;152.0;143.35;0.36;146.98;143.22;0.3;156.06;147.27;0.37;146.14;147.98;0.35;157.09;153.26;0.3;144.47;153.52;0.31;155.48;156.22;0.21;142.48;157.38;0.25;153.48;160.6;0.27;148.72;160.41;0.24;148.78;168.65;0.19;146.4;167.94;0.18;145.57;174.57;0.28;142.93;174.18;0.29;141.72;169.5;178.24;168.0;160.65;151.19;20.7;28.53;159.3;151.47;29.55;263.84;231.42;
36;3;42.9;270.58;0.41;38.75;264.93;0.44;49.68;263.42;0.37;39.12;266.81;0.53;60.62;269.08;0.39;30.45;282.65;0.58;65.52;288.31;0.5;19.52;305.65;0.56;84.75;300.0;0.41;22.91;326.4;0.45;76.83;173.29;0.4;28.94;329.04;0.54;48.93;330.17;0.53;12.35;364.48;0.55;63.26;359.96;0.63;4.05;396.54;0.45;68.54;399.18;0.66;145.28;55.13;169.43;161.98;156.78;132.69;23.56;80.33;156.44;99.67;127.27;4918.72;186.66;
36;4;68.94;134.36;0.67;71.48;132.74;0.81;68.01;131.82;0.74;76.57;136.91;0.6;64.07;196.17;0.37;74.95;151.49;0.58;64.3;146.17;0.56;66.39;170.48;0.52;54.12;161.68;0.44;49.72;183.44;0.51;52.04;169.55;0.38;72.41;186.91;0.6;59.21;185.06;0.56;81.9;217.01;0.64;50.65;215.85;0.53;92.78;248.96;0.73;43.7;240.39;0.57;152.16;161.53;178.7;179.74;158.38;171.91;20.17;25.83;159.83;154.17;110.31;7221.61;6449.67;
36;5;259.24;237.36;0.43;257.47;236.65;0.37;257.82;237.0;0.38;218.6;263.45;0.42;259.95;237.89;0.27;213.1;245.7;0.51;250.19;247.47;0.55;199.61;250.14;0.37;240.43;248.54;0.43;199.61;249.25;0.27;222.15;247.47;0.27;226.77;280.66;0.39;242.74;279.24;0.41;254.1;300.18;0.36;259.78;300.54;0.33;257.65;326.27;0.52;256.94;326.27;0.48;71.79;170.44;133.29;135.04;146.89;128.14;93.14;70.57;86.86;109.43;88.92;357.29;345.64;
37;0;217.78;260.61;0.87;218.94;259.92;0.8;216.86;259.46;0.8;213.64;261.3;0.7;221.01;260.38;0.55;206.73;277.65;0.8;233.45;275.35;0.79;200.97;299.07;0.66;241.28;293.55;0.72;199.13;320.03;0.33;240.36;302.76;0.48;218.48;312.2;0.65;236.21;311.74;0.63;200.74;342.83;0.77;255.33;340.99;0.78;195.67;378.53;0.83;274.67;374.16;0.82;169.98;151.0;158.01;177.09;131.15;151.18;33.82;18.94;146.18;161.06;115.73;184.41;206.36;
37;1;262.31;168.85;0.78;263.95;166.76;0.76;260.51;166.76;0.8;266.5;167.36;0.74;257.96;167.51;0.75;272.95;176.95;0.77;252.71;177.1;0.71;276.84;188.79;0.78;248.97;188.49;0.73;279.09;200.48;0.79;249.12;198.98;0.73;266.8;204.67;0.66;257.21;204.23;0.68;267.55;222.51;0.72;255.86;222.06;0.72;267.55;239.9;0.73;255.26;240.65;0.66;172.67;160.97;177.59;177.52;165.1;166.26;30.71;27.62;149.29;152.38;71.42;219.75;241.69;
37;2;140.59;144.37;0.38;141.99;143.87;0.33;140.28;143.42;0.32;144.14;142.54;0.39;140.47;142.66;0.34;148.0;147.09;0.53;138.44;147.03;0.51;149.01;151.84;0.45;136.92;151.71;0.48;149.08;157.03;0.29;134.39;157.47;0.39;145.28;160.26;0.39;140.66;159.88;0.36;140.47;168.49;0.29;135.28;167.6;0.27;138.12;174.57;0.37;133.19;173.81;0.37;168.66;174.24;170.77;163.74;161.37;135.35;23.72;27.75;156.28;152.25;29.81;193.89;242.86;
37;3;61.65;135.0;0.7;64.22;133.12;0.81;60.72;131.95;0.76;69.13;136.63;0.59;56.74;196.03;0.39;68.43;152.07;0.6;55.81;145.75;0.58;58.61;171.01;0.51;45.98;161.19;0.45;41.31;183.64;0.49;42.24;168.67;0.4;66.09;186.68;0.57;52.06;185.27;0.54;75.21;216.61;0.64;44.81;217.31;0.52;85.27;248.88;0.7;37.1;239.99;0.52;153.53;174.09;179.64;173.96;159.19;172.66;23.54;27.06;156.46;152.94;109.44;4323.22;1048.21;
37;4;47.26;193.14;0.36;40.46;192.38;0.46;55.95;191.63;0.41;42.73;192.38;0.64;57.08;195.78;0.56;36.68;203.34;0.49;60.48;204.47;0.54;32.53;181.8;0.51;77.1;189.36;0.5;41.22;166.69;0.51;69.17;172.74;0.51;38.19;324.23;0.49;55.19;328.0;0.43;10.99;357.09;0.4;55.57;359.36;0.52;43.48;335.56;0.33;60.48;401.29;0.43;139.18;106.76;16.85;174.01;139.67;176.86;169.79;134.73;10.21;45.27;175.29;564.2;523.5;
37;5;252.14;237.26;0.64;251.78;236.55;0.48;251.25;236.73;0.47;211.3;237.79;0.27;251.96;237.79;0.28;243.12;245.92;0.56;242.41;247.69;0.6;232.34;262.19;0.37;227.03;250.87;0.52;243.83;289.41;0.21;213.42;249.63;0.3;231.8;277.75;0.44;231.63;277.22;0.47;244.18;298.61;0.36;249.31;299.67;0.33;249.66;326.19;0.51;250.02;326.54;0.51;123.57;163.12;160.56;143.29;129.75;121.72;13.97;58.24;166.03;121.76;89.11;1794.15;270.2;
38;0;254.55;168.7;0.79;256.35;166.59;0.77;252.59;166.59;0.8;258.76;167.19;0.72;250.19;167.34;0.74;264.92;176.81;0.77;244.78;177.11;0.72;268.98;188.84;0.78;241.02;188.68;0.73;271.23;200.71;0.78;241.32;199.36;0.73;258.76;204.62;0.69;249.29;204.16;0.7;259.81;222.05;0.74;247.94;221.9;0.74;259.66;239.33;0.75;246.88;240.84;0.69;172.1;160.4;176.05;178.82;164.05;166.18;31.15;27.45;148.85;152.55;71.39;4187.33;3105.82;
38;1;210.49;261.62;0.88;210.96;260.68;0.8;208.85;260.22;0.79;207.91;261.85;0.73;214.0;260.92;0.59;198.78;278.48;0.77;226.87;276.37;0.8;194.1;300.71;0.63;235.3;295.1;0.71;191.99;324.83;0.43;231.79;306.8;0.43;209.08;313.82;0.65;229.22;314.06;0.66;193.4;341.92;0.77;249.11;341.45;0.8;188.01;378.2;0.84;268.78;374.22;0.83;173.11;139.07;159.26;174.97;134.58;147.56;28.13;20.67;151.87;159.33;114.59;4559.82;3279.95;
38;2;133.13;144.74;0.35;134.53;144.16;0.31;132.75;143.78;0.31;136.45;143.08;0.38;132.49;142.95;0.32;140.09;146.91;0.45;130.64;147.35;0.43;141.43;152.02;0.37;129.17;152.02;0.39;141.5;157.13;0.24;126.93;157.32;0.31;137.79;160.32;0.32;132.94;160.19;0.3;133.19;168.56;0.23;130.77;167.73;0.21;130.57;174.5;0.32;125.98;173.8;0.32;166.01;174.62;174.62;157.78;160.56;153.77;24.44;27.64;155.56;152.36;29.41;227.65;223.98;
38;3;38.03;266.27;0.28;36.46;195.55;0.26;44.67;256.9;0.24;29.43;263.93;0.4;48.97;263.15;0.37;28.26;263.15;0.59;52.87;261.97;0.54;22.01;182.27;0.56;70.46;191.25;0.5;31.38;163.51;0.5;61.08;168.98;0.51;33.73;320.19;0.51;32.56;322.54;0.48;5.6;359.26;0.46;48.19;357.7;0.58;11.07;338.95;0.34;53.26;401.07;0.48;149.02;143.2;20.69;162.72;138.77;137.49;178.94;175.42;1.06;4.58;103.74;673.84;565.84;
