frame   person_id   nose_x    nose_y   nose_conf   left_eye_x   left_eye_y   left_eye_conf   right_eye_x   right_eye_y   right_eye_conf   left_ear_x   left_ear_y   left_ear_conf   right_ear_x   right_ear_y   right_ear_conf   left_shoulder_x   left_shoulder_y   left_shoulder_conf   right_shoulder_x   right_shoulder_y   right_shoulder_conf   left_elbow_x   left_elbow_y   left_elbow_conf   right_elbow_x   right_elbow_y   right_elbow_conf   left_wrist_x   left_wrist_y   left_wrist_conf   right_wrist_x   right_wrist_y   right_wrist_conf   left_hip_x   left_hip_y   left_hip_conf   right_hip_x   right_hip_y   right_hip_conf   left_knee_x   left_knee_y   left_knee_conf   right_knee_x   right_knee_y   right_knee_conf   left_ankle_x   left_ankle_y   left_ankle_conf   right_ankle_x   right_ankle_y   right_ankle_conf   left_elbow_angle_2d_proj   right_elbow_angle_2d_proj   left_knee_angle_2d_proj   right_knee_angle_2d_proj   left_hip_angle_2d_proj   right_hip_angle_2d_proj   left_shoulder_angle_2d_proj   right_shoulder_angle_2d_proj   left_apparent_shoulder_rotation_2d_deg   right_apparent_shoulder_rotation_2d_deg   body_height_px   left_wrist_apparent_velocity_px_s   right_wrist_apparent_velocity_px_s   detected_event       
------- ----------- --------- -------- ----------- ------------ ------------ --------------- ------------- ------------- ---------------- ------------ ------------ --------------- ------------- ------------- ---------------- ----------------- ----------------- -------------------- ------------------ ------------------ --------------------- -------------- -------------- ----------------- --------------- --------------- ------------------ -------------- -------------- ----------------- --------------- --------------- ------------------ ------------ ------------ --------------- ------------- ------------- ---------------- ------------- ------------- ---------------- -------------- -------------- ----------------- -------------- -------------- ----------------- --------------- --------------- ------------------ -------------------------- --------------------------- ------------------------- -------------------------- ------------------------ ------------------------- ----------------------------- ------------------------------ ---------------------------------------- ----------------------------------------- ---------------- ----------------------------------- ------------------------------------ -------------------- 
127     0           490.83    989.47   0.08        100.64       1021.76      0.14            127.55        994.85        0.12             116.79       997.54       0.12            130.24        1008.3        0.16             700.73            994.85            0.08                 453.16             989.47             0.09                  700.73         951.79         0.12              -155.0          943.72          0.12               676.51         984.08         0.15              455.85          976.01          0.16               555.42       976.01       0.12            509.67        967.94        0.12             676.51        978.7         0.1              -155.0         970.63         0.1               679.2          984.08         0.13              -155.0          973.32          0.13               36.87                      1.28                        117.84                    90.23                      6.11                     20.62                     82.61                         154.84                         97.39                                    25.16                                     10.76            256.71                              162.36                               -                    
128     0           490.83    989.47   0.08        100.64       1021.76      0.14            127.55        994.85        0.12             116.79       997.54       0.12            130.24        1010.99       0.16             700.73            994.85            0.09                 458.54             992.16             0.09                  700.73         951.79         0.12              485.45          943.72          0.12               676.51         986.77         0.15              455.85          978.7           0.16               558.11       984.08       0.12            544.65        970.63        0.12             676.51        981.39        0.1              -155.0         973.32         0.1               679.2          986.77         0.13              -155.0          973.32          0.13               34.7                       11.18                       115.26                    90.0                       5.62                     13.82                     85.68                         46.91                          94.32                                    133.09                                    9.42             81.18                               81.18                                -                    
129     0           490.83    989.47   0.08        100.64       1021.76      0.14            127.55        994.85        0.12             116.79       997.54       0.12            130.24        1010.99       0.16             700.73            994.85            0.08                 458.54             989.47             0.09                  700.73         951.79         0.12              -155.0          943.72          0.12               676.51         984.08         0.15              455.85          976.01          0.16               558.11       978.7        0.12            544.65        970.63        0.12             676.51        981.39        0.1              -155.0         970.63         0.1               679.2          984.08         0.13              -155.0          973.32          0.13               36.87                      1.24                        136.3                     90.0                       5.16                     12.34                     83.54                         163.4                          96.46                                    16.6                                      10.76            81.18                               81.18                                -                    
130     0           840.66    698.84   0.42        864.88       688.08       0.46            840.66        685.39        0.46             878.33       677.31       0.4             829.9         671.93        0.36             894.48            642.33            0.35                 816.44             647.71             0.33                  910.62         739.2          0.36              778.77          723.06          0.34               848.73         747.28         0.32              784.15          744.59          0.34               883.72       809.17       0.35            811.06        798.41        0.35             862.19        965.25        0.22             786.84         841.46         0.2               875.64         793.02         0.25              797.6           779.57          0.26               87.97                      139.4                       3.39                      19.49                      175.84                   152.69                    13.15                         24.52                          166.85                                   155.48                                    87.46            8833.13                             12117.03                             -                    
131     0           840.66    701.53   0.41        864.88       688.08       0.46            840.66        685.39        0.46             875.64       674.62       0.4             827.2         671.93        0.35             894.48            639.64            0.34                 813.75             647.71             0.33                  910.62         739.2          0.36              778.77          723.06          0.34               851.42         747.28         0.32              786.84          744.59          0.35               881.02       809.17       0.35            811.06        798.41        0.36             867.57        838.77        0.22             789.53         841.46         0.21              878.33         806.48         0.24              797.6           784.95          0.26               88.55                      134.54                      6.01                      18.43                      160.09                   154.46                    13.75                         23.88                          166.25                                   156.12                                    94.18            81.18                               81.18                                -                    
132     0           840.66    698.84   0.41        864.88       688.08       0.45            840.66        685.39        0.45             875.64       677.31       0.4             827.2         671.93        0.35             894.48            642.33            0.34                 813.75             647.71             0.33                  910.62         739.2          0.36              778.77          723.06          0.34               848.73         747.28         0.31              784.15          744.59          0.34               881.02       809.17       0.35            808.37        798.41        0.35             862.19        838.77        0.22             786.84         841.46         0.2               875.64         803.79         0.24              794.91          782.26          0.26               87.97                      141.06                      11.43                     18.8                       152.14                   155.48                    14.07                         22.86                          165.93                                   157.14                                    94.18            81.18                               81.18                                -                    
133     0           840.66    698.84   0.41        864.88       688.08       0.46            840.66        685.39        0.46             878.33       674.62       0.4             827.2         671.93        0.35             897.17            642.33            0.34                 813.75             647.71             0.33                  913.32         739.2          0.36              778.77          723.06          0.34               848.73         747.28         0.31              784.15          744.59          0.34               881.02       809.17       0.35            811.06        798.41        0.36             864.88        838.77        0.21             786.84         838.77         0.2               340.14         809.17         0.24              794.91          784.95          0.25               87.66                      141.06                      115.38                    22.43                      156.92                   150.06                    14.99                         23.88                          165.01                                   156.12                                    98.22            0.0                                 0.0                                  -                    
134     0           843.35    698.84   0.42        867.57       688.08       0.46            843.35        682.69        0.46             881.02       674.62       0.4             827.2         671.93        0.35             899.86            639.64            0.35                 813.75             647.71             0.33                  916.01         736.51         0.37              778.77          720.37          0.35               872.95         747.28         0.32              784.15          744.59          0.35               883.72       809.17       0.36            811.06        795.72        0.36             870.26        838.77        0.22             786.84         841.46         0.21              881.02         801.1          0.25              797.6           782.26          0.26               94.57                      141.76                      8.5                       17.59                      161.0                    153.14                    14.9                          24.67                          165.1                                    155.33                                    92.84            730.6                               0.0                                  -                    
135     0           835.28    701.53   0.41        862.19       690.77       0.45            840.66        688.08        0.45             872.95       680.0        0.39            827.2         671.93        0.35             891.79            645.02            0.33                 813.75             650.4              0.32                  907.93         739.2          0.35              778.77          723.06          0.33               835.28         747.28         0.31              784.15          744.59          0.34               878.33       809.17       0.34            808.37        798.41        0.34             856.81        838.77        0.21             786.84         838.77         0.2               872.95         803.79         0.24              794.91          782.26          0.25               86.61                      140.25                      11.25                     19.94                      148.66                   154.01                    14.41                         23.63                          165.59                                   156.37                                    91.49            1136.49                             0.0                                  -                    
136     0           837.97    698.84   0.41        862.19       688.08       0.45            840.66        685.39        0.45             872.95       677.31       0.39            827.2         671.93        0.35             889.1             642.33            0.34                 816.44             647.71             0.33                  905.24         739.2          0.35              778.77          720.37          0.34               843.35         747.28         0.32              784.15          744.59          0.34               878.33       809.17       0.35            811.06        798.41        0.36             859.5         967.94        0.22             786.84         841.46         0.2               875.64         803.79         0.24              797.6           782.26          0.25               87.97                      140.06                      1.15                      19.05                      176.93                   152.69                    13.15                         25.36                          166.85                                   154.64                                    94.18            243.53                              0.0                                  -                    
137     0           837.97    698.84   0.42        862.19       688.08       0.46            837.97        685.39        0.46             872.95       677.31       0.4             827.2         669.24        0.35             886.41            645.02            0.33                 816.44             647.71             0.32                  905.24         739.2          0.35              778.77          723.06          0.33               843.35         749.97         0.31              786.84          747.28          0.34               878.33       809.17       0.35            811.06        798.41        0.36             862.19        838.77        0.22             789.53         841.46         0.2               875.64         811.86         0.24              797.6           787.64          0.25               88.56                      135.0                       2.05                      18.03                      154.21                   155.48                    14.13                         24.52                          165.87                                   155.48                                    100.91           81.18                               114.8                                -                    
138     0           837.97    698.84   0.41        862.19       688.08       0.45            837.97        685.39        0.45             872.95       677.31       0.39            824.51        669.24        0.34             886.41            645.02            0.33                 816.44             647.71             0.32                  905.24         739.2          0.35              778.77          723.06          0.33               843.35         749.97         0.31              786.84          747.28          0.34               878.33       809.17       0.35            811.06        798.41        0.35             862.19        838.77        0.21             789.53         841.46         0.2               875.64         811.86         0.24              797.6           787.64          0.25               88.56                      135.0                       2.05                      18.03                      154.21                   155.48                    14.13                         24.52                          165.87                                   155.48                                    100.91           0.0                                 0.0                                  -                    
139     0           832.59    698.84   0.39        859.5        688.08       0.44            837.97        685.39        0.44             867.57       677.31       0.38            821.82        669.24        0.33             883.72            645.02            0.31                 813.75             647.71             0.31                  905.24         739.2          0.33              778.77          723.06          0.31               832.59         749.97         0.3               786.84          747.28          0.32               878.33       809.17       0.33            808.37        798.41        0.34             856.81        817.24        0.21             786.84         838.77         0.19              340.14         814.55         0.24              334.76          798.41          0.25               85.55                      136.66                      159.15                    112.97                     112.43                   153.97                    14.75                         22.86                          165.25                                   157.14                                    107.64           324.71                              0.0                                  -                    
140     0           835.28    698.84   0.4         859.5        688.08       0.44            837.97        685.39        0.44             870.26       677.31       0.38            824.51        669.24        0.34             886.41            645.02            0.32                 813.75             647.71             0.32                  905.24         739.2          0.34              778.77          723.06          0.32               835.28         749.97         0.3               784.15          747.28          0.33               878.33       809.17       0.34            808.37        798.41        0.35             859.5         817.24        0.21             786.84         838.77         0.2               340.14         814.55         0.25              334.76          795.72          0.25               87.44                      142.57                      156.5                     112.63                     116.01                   153.97                    14.13                         22.86                          165.87                                   157.14                                    106.29           81.18                               81.18                                -                    
141     0           835.28    698.84   0.4         859.5        688.08       0.44            837.97        685.39        0.44             870.26       677.31       0.38            824.51        669.24        0.34             881.02            645.02            0.32                 813.75             647.71             0.32                  902.55         739.2          0.34              778.77          723.06          0.32               832.59         749.97         0.3               786.84          747.28          0.33               878.33       809.17       0.34            808.37        798.41        0.34             856.81        836.08        0.21             786.84         838.77         0.2               340.14         814.55         0.24              794.91          793.02          0.25               85.87                      136.66                      126.27                    18.06                      142.28                   153.97                    13.81                         22.86                          166.19                                   157.14                                    104.95           81.18                               81.18                                -                    
142     0           832.59    698.84   0.4         859.5        688.08       0.44            837.97        685.39        0.44             867.57       674.62       0.38            824.51        669.24        0.34             883.72            645.02            0.32                 813.75             647.71             0.32                  905.24         739.2          0.34              778.77          723.06          0.32               835.28         749.97         0.3               784.15          747.28          0.33               878.33       809.17       0.34            808.37        798.41        0.35             859.5         817.24        0.21             789.53         838.77         0.2               340.14         817.24         0.25              334.76          801.1           0.25               85.87                      142.57                      156.8                     110.28                     115.08                   157.03                    14.75                         22.86                          165.25                                   157.14                                    110.33           81.18                               81.18                                -                    
143     0           832.59    698.84   0.4         856.81       688.08       0.45            837.97        685.39        0.45             867.57       677.31       0.39            824.51        671.93        0.34             881.02            645.02            0.32                 813.75             650.4              0.32                  902.55         739.2          0.34              778.77          723.06          0.32               835.28         749.97         0.3               784.15          747.28          0.33               878.33       809.17       0.34            808.37        798.41        0.35             856.81        838.77        0.21             786.84         838.77         0.2               340.14         811.86         0.24              797.6           790.33          0.25               86.22                      141.76                      123.05                    15.54                      144.91                   154.01                    13.81                         23.63                          166.19                                   156.37                                    102.26           0.0                                 0.0                                  -                    
144     0           835.28    698.84   0.4         859.5        688.08       0.45            837.97        682.69        0.45             870.26       677.31       0.39            824.51        669.24        0.34             881.02            645.02            0.32                 813.75             647.71             0.32                  905.24         739.2          0.34              778.77          723.06          0.32               835.28         749.97         0.3               784.15          747.28          0.33               878.33       809.17       0.34            808.37        798.41        0.35             859.5         817.24        0.21             789.53         838.77         0.2               340.14         814.55         0.25              334.76          798.41          0.25               84.33                      142.57                      156.5                     109.94                     114.14                   157.03                    15.36                         22.86                          164.64                                   157.14                                    107.64           0.0                                 0.0                                  -                    
145     0           835.28    698.84   0.4         859.5        688.08       0.44            837.97        685.39        0.44             867.57       677.31       0.38            824.51        671.93        0.34             881.02            645.02            0.32                 813.75             650.4              0.32                  902.55         739.2          0.34              778.77          723.06          0.32               832.59         749.97         0.3               784.15          747.28          0.33               878.33       809.17       0.34            808.37        798.41        0.34             856.81        838.77        0.21             786.84         838.77         0.2               340.14         811.86         0.24              794.91          790.33          0.25               85.87                      141.76                      123.05                    18.61                      144.91                   154.01                    13.81                         23.63                          166.19                                   156.37                                    102.26           81.18                               0.0                                  -                    
146     0           837.97    698.84   0.4         862.19       685.39       0.45            837.97        682.69        0.45             875.64       674.62       0.39            824.51        669.24        0.34             891.79            642.33            0.32                 813.75             647.71             0.32                  910.62         739.2          0.34              778.77          723.06          0.32               837.97         749.97         0.3               786.84          747.28          0.33               878.33       809.17       0.34            811.06        798.41        0.35             862.19        814.55        0.2              786.84         836.08         0.19              340.14         817.24         0.26              334.76          803.79          0.27               87.42                      136.66                      161.86                    118.65                     113.05                   148.29                    15.61                         23.88                          164.39                                   156.12                                    111.68           162.36                              81.18                                -                    
147     0           837.97    698.84   0.4         862.19       688.08       0.45            837.97        682.69        0.45             872.95       674.62       0.38            827.2         669.24        0.33             889.1             639.64            0.32                 816.44             645.02             0.32                  907.93         739.2          0.34              778.77          723.06          0.33               837.97         749.97         0.3               786.84          747.28          0.33               878.33       809.17       0.34            811.06        798.41        0.35             862.19        819.93        0.21             789.53         838.77         0.2               340.14         814.55         0.25              334.76          793.02          0.25               88.03                      135.8                       145.72                    112.33                     127.32                   153.94                    14.35                         23.76                          165.65                                   156.24                                    104.95           0.0                                 0.0                                  -                    
148     0           837.97    698.84   0.4         862.19       688.08       0.45            837.97        682.69        0.45             872.95       674.62       0.39            824.51        669.24        0.34             889.1             642.33            0.32                 813.75             647.71             0.32                  907.93         739.2          0.34              778.77          723.06          0.32               837.97         749.97         0.3               786.84          747.28          0.33               878.33       809.17       0.34            811.06        798.41        0.35             859.5         814.55        0.21             789.53         838.77         0.2               340.14         817.24         0.25              334.76          801.1           0.26               87.74                      136.66                      164.35                    113.34                     109.64                   152.95                    14.69                         23.88                          165.31                                   156.12                                    110.33           0.0                                 0.0                                  -                    
149     0           837.97    698.84   0.4         862.19       688.08       0.45            837.97        682.69        0.45             872.95       674.62       0.38            824.51        669.24        0.33             889.1             642.33            0.32                 813.75             647.71             0.32                  907.93         739.2          0.34              778.77          723.06          0.32               835.28         749.97         0.3               786.84          747.28          0.33               878.33       809.17       0.34            811.06        798.41        0.35             859.5         817.24        0.2              789.53         838.77         0.19              340.14         814.55         0.25              334.76          798.41          0.26               87.42                      136.66                      156.5                     113.0                      116.89                   152.95                    14.69                         23.88                          165.31                                   156.12                                    107.64           81.18                               0.0                                  -                    
150     0           832.59    698.84   0.4         856.81       688.08       0.45            837.97        685.39        0.45             870.26       677.31       0.38            824.51        669.24        0.34             889.1             642.33            0.32                 813.75             647.71             0.32                  907.93         739.2          0.34              778.77          723.06          0.33               832.59         749.97         0.31              784.15          747.28          0.34               878.33       809.17       0.34            811.06        798.41        0.35             856.81        819.93        0.21             786.84         838.77         0.2               340.14         811.86         0.25              337.45          787.64          0.25               87.13                      142.57                      152.54                    114.47                     120.26                   150.06                    14.69                         23.88                          165.31                                   156.12                                    100.91           81.18                               81.18                                -                    
151     0           832.59    698.84   0.39        856.81       688.08       0.44            835.28        685.39        0.44             870.26       674.62       0.38            824.51        669.24        0.33             889.1             642.33            0.32                 813.75             647.71             0.32                  907.93         739.2          0.34              778.77          723.06          0.32               832.59         749.97         0.3               786.84          747.28          0.33               878.33       809.17       0.34            811.06        798.41        0.35             856.81        817.24        0.2              786.84         838.77         0.19              340.14         814.55         0.25              334.76          795.72          0.26               87.13                      136.66                      159.15                    115.52                     114.25                   150.06                    14.69                         23.88                          165.31                                   156.12                                    106.29           0.0                                 81.18                                -                    
152     0           835.28    698.84   0.4         862.19       685.39       0.45            835.28        682.69        0.45             872.95       671.93       0.38            824.51        666.55        0.34             891.79            639.64            0.32                 813.75             647.71             0.32                  910.62         739.2          0.34              778.77          723.06          0.33               837.97         749.97         0.3               786.84          747.28          0.34               881.02       809.17       0.34            811.06        798.41        0.36             864.88        803.79        0.21             789.53         819.93         0.2               340.14         819.93         0.27              334.76          809.17          0.27               87.71                      136.66                      159.8                     133.64                     75.2                     136.02                    14.35                         23.88                          165.65                                   156.12                                    115.71           162.36                              0.0                                  -                    
153     0           835.28    698.84   0.39        859.5        685.39       0.44            837.97        682.69        0.45             870.26       674.62       0.38            824.51        669.24        0.33             889.1             639.64            0.32                 813.75             645.02             0.32                  910.62         739.2          0.34              778.77          723.06          0.33               837.97         749.97         0.3               786.84          747.28          0.33               881.02       809.17       0.34            811.06        798.41        0.35             859.5         814.55        0.21             789.53         838.77         0.2               340.14         817.24         0.26              334.76          801.1           0.26               86.23                      137.42                      166.26                    113.34                     106.76                   152.93                    14.93                         23.14                          165.07                                   156.86                                    110.33           0.0                                 0.0                                  -                    
154     0           832.59    698.84   0.4         859.5        685.39       0.45            835.28        682.69        0.45             872.95       671.93       0.38            824.51        666.55        0.34             889.1             639.64            0.32                 813.75             647.71             0.32                  910.62         739.2          0.34              778.77          723.06          0.33               837.97         749.97         0.3               786.84          747.28          0.34               878.33       809.17       0.35            811.06        798.41        0.36             862.19        806.48        0.21             789.53         819.93         0.2               340.14         819.93         0.26              334.76          806.48          0.27               86.23                      136.66                      169.06                    133.31                     84.17                    136.02                    15.83                         23.88                          164.17                                   156.12                                    114.37           0.0                                 0.0                                  -                    
155     0           832.59    698.84   0.39        859.5        688.08       0.44            835.28        682.69        0.44             870.26       674.62       0.38            824.51        669.24        0.33             886.41            639.64            0.32                 813.75             645.02             0.32                  907.93         739.2          0.34              778.77          723.06          0.32               835.28         749.97         0.3               786.84          747.28          0.33               878.33       809.17       0.34            811.06        798.41        0.35             859.5         814.55        0.2              789.53         838.77         0.2               340.14         817.24         0.26              334.76          806.48          0.26               86.23                      137.42                      164.35                    114.01                     108.67                   152.93                    14.93                         23.14                          165.07                                   156.86                                    113.02           81.18                               0.0                                  -                    
156     0           835.28    698.84   0.4         859.5        688.08       0.45            837.97        682.69        0.45             872.95       674.62       0.38            824.51        669.24        0.34             891.79            639.64            0.33                 813.75             647.71             0.33                  910.62         739.2          0.35              778.77          723.06          0.34               835.28         749.97         0.31              784.15          747.28          0.34               881.02       809.17       0.35            811.06        798.41        0.36             862.19        817.24        0.21             786.84         838.77         0.2               340.14         814.55         0.25              334.76          790.33          0.26               87.42                      142.57                      156.51                    114.85                     116.83                   150.06                    14.35                         23.88                          165.65                                   156.12                                    103.6            0.0                                 81.18                                -                    
157     0           832.59    698.84   0.4         859.5        688.08       0.45            835.28        682.69        0.45             872.95       674.62       0.38            824.51        669.24        0.34             891.79            642.33            0.32                 813.75             647.71             0.32                  907.93         739.2          0.34              778.77          723.06          0.33               837.97         749.97         0.3               786.84          747.28          0.34               881.02       809.17       0.34            811.06        798.41        0.35             859.5         814.55        0.21             786.84         836.08         0.2               340.14         817.24         0.26              334.76          803.79          0.27               89.28                      136.66                      166.26                    118.65                     107.73                   148.29                    13.15                         23.88                          166.85                                   156.12                                    111.68           81.18                               81.18                                -                    
158     0           835.28    698.84   0.41        859.5        685.39       0.46            835.28        682.69        0.46             872.95       671.93       0.39            824.51        666.55        0.35             891.79            639.64            0.34                 816.44             645.02             0.33                  910.62         739.2          0.35              778.77          720.37          0.34               846.04         749.97         0.31              786.84          747.28          0.35               881.02       809.17       0.35            813.75        798.41        0.36             867.57        838.77        0.21             789.53         838.77         0.2               340.14         811.86         0.25              800.3           784.95          0.25               88.75                      136.74                      111.52                    19.65                      159.19                   150.04                    14.35                         25.56                          165.65                                   154.44                                    99.57            243.53                              0.0                                  -                    
159     0           835.28    698.84   0.41        859.5        685.39       0.46            835.28        682.69        0.46             872.95       671.93       0.39            824.51        669.24        0.35             891.79            639.64            0.33                 813.75             645.02             0.33                  910.62         739.2          0.35              778.77          720.37          0.34               846.04         749.97         0.31              786.84          747.28          0.35               881.02       809.17       0.35            811.06        798.41        0.37             867.57        817.24        0.21             789.53         838.77         0.2               340.14         814.55         0.25              337.45          790.33          0.26               88.75                      138.4                       148.74                    111.96                     124.6                    152.93                    14.35                         23.9                           165.65                                   156.1                                     103.6            0.0                                 0.0                                  -                    
160     0           832.59    698.84   0.41        859.5        685.39       0.46            835.28        682.69        0.46             872.95       671.93       0.39            824.51        666.55        0.34             891.79            639.64            0.33                 813.75             647.71             0.33                  910.62         739.2          0.35              778.77          723.06          0.33               848.73         749.97         0.31              786.84          747.28          0.34               881.02       809.17       0.35            811.06        798.41        0.36             867.57        814.55        0.21             789.53         836.08         0.2               340.14         817.24         0.26              334.76          803.79          0.27               89.15                      136.66                      158.49                    115.68                     115.43                   151.28                    14.35                         23.88                          165.65                                   156.12                                    111.68           81.18                               0.0                                  -                    
161     0           835.28    698.84   0.41        859.5        685.39       0.46            835.28        682.69        0.46             872.95       671.93       0.39            824.51        669.24        0.35             891.79            639.64            0.33                 813.75             647.71             0.33                  910.62         739.2          0.35              778.77          723.06          0.34               851.42         749.97         0.31              786.84          747.28          0.35               881.02       809.17       0.35            813.75        798.41        0.37             867.57        817.24        0.21             789.53         838.77         0.2               340.14         817.24         0.26              334.76          793.02          0.26               89.59                      136.66                      149.04                    115.22                     124.6                    149.04                    14.35                         24.9                           165.65                                   155.1                                     106.29           81.18                               0.0                                  -                    
162     0           832.59    698.84   0.41        859.5        685.39       0.46            835.28        682.69        0.46             872.95       671.93       0.39            821.82        666.55        0.34             891.79            639.64            0.33                 813.75             647.71             0.33                  913.32         739.2          0.35              778.77          723.06          0.33               851.42         749.97         0.3               786.84          747.28          0.34               881.02       809.17       0.35            811.06        798.41        0.36             867.57        811.86        0.21             789.53         819.93         0.2               340.14         819.93         0.27              334.76          806.48          0.27               87.67                      136.66                      169.57                    133.31                     104.94                   136.02                    15.83                         23.88                          164.17                                   156.12                                    114.37           0.0                                 0.0                                  -                    
163     0           832.59    698.84   0.4         859.5        685.39       0.45            835.28        682.69        0.45             872.95       674.62       0.38            824.51        669.24        0.34             891.79            642.33            0.32                 813.75             647.71             0.32                  910.62         739.2          0.34              778.77          723.06          0.32               837.97         749.97         0.3               786.84          747.28          0.33               881.02       809.17       0.34            811.06        798.41        0.35             862.19        814.55        0.2              786.84         836.08         0.19              340.14         817.24         0.26              334.76          806.48          0.27               87.42                      136.66                      164.35                    118.99                     109.64                   148.29                    14.69                         23.88                          165.31                                   156.12                                    113.02           405.89                              0.0                                  -                    
