frame;person_id;nose_x;nose_y;nose_conf;left_eye_x;left_eye_y;left_eye_conf;right_eye_x;right_eye_y;right_eye_conf;left_ear_x;left_ear_y;left_ear_conf;right_ear_x;right_ear_y;right_ear_conf;left_shoulder_x;left_shoulder_y;left_shoulder_conf;right_shoulder_x;right_shoulder_y;right_shoulder_conf;left_elbow_x;left_elbow_y;left_elbow_conf;right_elbow_x;right_elbow_y;right_elbow_conf;left_wrist_x;left_wrist_y;left_wrist_conf;right_wrist_x;right_wrist_y;right_wrist_conf;left_hip_x;left_hip_y;left_hip_conf;right_hip_x;right_hip_y;right_hip_conf;left_knee_x;left_knee_y;left_knee_conf;right_knee_x;right_knee_y;right_knee_conf;left_ankle_x;left_ankle_y;left_ankle_conf;right_ankle_x;right_ankle_y;right_ankle_conf;left_elbow_angle_2d_proj;right_elbow_angle_2d_proj;left_knee_angle_2d_proj;right_knee_angle_2d_proj;left_hip_angle_2d_proj;right_hip_angle_2d_proj;left_shoulder_angle_2d_proj;right_shoulder_angle_2d_proj;left_apparent_shoulder_rotation_2d_deg;right_apparent_shoulder_rotation_2d_deg;body_height_px;left_wrist_apparent_velocity_px_s;right_wrist_apparent_velocity_px_s;detected_event
44;0;1412.8;590.21;0.9;1414.93;584.36;0.97;1412.8;584.36;0.9;1424.5;585.42;0.67;1413.87;585.96;0.43;1445.24;623.71;0.79;1449.49;621.58;0.74;1463.32;675.28;0.78;1467.57;675.28;0.73;1448.96;726.86;0.78;1453.75;722.08;0.65;1474.48;725.27;0.71;1470.76;724.2;0.67;1474.48;790.67;0.69;1466.51;787.48;0.74;1538.29;839.05;0.77;1503.2;853.94;0.76;145.13;144.94;127.17;147.26;163.94;164.44;3.25;6.9;176.75;173.1;256.29;205.92;326.47;
44;1;1122.99;566.8;0.96;1127.55;562.59;0.98;1119.83;562.24;0.97;1136.32;567.5;0.86;1115.98;566.8;0.65;1144.04;592.76;0.81;1109.31;594.16;0.78;1139.83;609.6;0.68;1096.33;612.05;0.77;1120.89;612.4;0.58;1095.63;625.03;0.72;1140.88;657.66;0.77;1121.24;658.36;0.77;1134.22;697.3;0.81;1121.94;698.0;0.82;1128.6;745.35;0.82;1139.83;731.67;0.85;112.46;147.13;177.12;153.03;173.24;170.49;11.25;46.49;168.75;133.51;171.71;791.91;611.84;
45;0;1403.59;589.42;0.91;1405.16;583.11;0.91;1403.59;583.11;0.89;1413.06;585.21;0.59;1430.42;586.79;0.37;1434.63;624.67;0.78;1438.31;623.09;0.74;1455.14;671.49;0.78;1456.2;673.6;0.73;1443.57;722.52;0.8;1446.2;718.31;0.65;1466.19;720.42;0.72;1467.77;718.31;0.68;1456.72;787.24;0.67;1457.77;784.08;0.69;1509.86;841.42;0.69;1506.7;843.0;0.66;143.56;147.9;127.49;131.65;153.69;154.17;5.42;2.31;174.58;177.69;252.79;208.18;253.68;
45;1;1122.85;564.65;0.95;1127.55;560.32;0.98;1119.96;559.95;0.97;1136.22;565.74;0.92;1115.62;564.29;0.69;1142.36;591.39;0.79;1109.12;590.67;0.76;1135.86;597.54;0.68;1095.02;605.49;0.77;1114.9;595.37;0.63;1093.22;598.98;0.75;1139.11;653.55;0.77;1120.32;653.19;0.77;1133.69;696.91;0.81;1121.77;695.83;0.82;1128.63;744.25;0.82;1138.39;731.97;0.86;130.73;59.09;178.98;157.24;175.87;171.78;43.64;53.73;136.36;126.27;173.46;543.41;787.3;
46;0;1403.57;589.27;0.92;1405.15;583.48;0.91;1403.57;583.48;0.89;1413.04;585.58;0.61;1430.41;586.64;0.38;1435.15;624.53;0.78;1438.31;623.48;0.74;1455.15;671.37;0.78;1456.2;672.95;0.73;1444.09;722.42;0.8;1446.73;717.68;0.65;1466.2;720.31;0.72;1467.25;718.21;0.68;1456.73;787.15;0.67;1458.83;783.99;0.7;1510.93;841.35;0.7;1505.14;843.46;0.66;144.66;148.16;126.93;134.8;153.97;155.71;5.16;2.89;174.84;177.11;253.14;16.12;24.81;
46;1;1122.9;564.39;0.95;1127.27;560.39;0.98;1119.99;560.02;0.97;1136.36;565.48;0.9;1115.62;564.39;0.68;1142.18;590.95;0.79;1109.08;590.58;0.76;1135.63;597.49;0.68;1094.89;605.5;0.77;1115.62;595.31;0.63;1093.07;599.31;0.75;1138.91;653.52;0.77;1120.35;652.79;0.77;1133.81;696.45;0.81;1121.81;695.72;0.82;1128.36;744.83;0.82;1138.54;732.1;0.85;128.77;59.96;179.67;157.24;176.23;171.67;42.0;53.84;138.0;126.16;174.08;21.88;10.93;
47;0;1393.68;589.71;0.91;1395.27;583.89;0.89;1393.15;583.89;0.88;1401.62;586.0;0.52;1421.2;586.53;0.32;1424.9;624.63;0.79;1432.31;621.99;0.75;1448.71;670.14;0.78;1455.59;669.09;0.72;1437.07;720.42;0.82;1442.36;713.54;0.67;1455.06;719.36;0.72;1467.24;715.65;0.75;1434.43;782.86;0.78;1463.53;781.27;0.78;1488.4;844.25;0.76;1501.63;847.42;0.76;139.34;137.12;120.67;146.83;144.33;156.32;9.96;5.86;170.04;174.14;256.13;219.74;181.04;
47;1;1122.84;562.66;0.87;1127.63;559.34;0.89;1120.26;557.87;0.86;1137.21;564.87;0.79;1116.21;563.02;0.46;1143.84;586.97;0.78;1108.47;585.5;0.78;1137.58;593.6;0.71;1092.63;593.24;0.83;1118.79;574.45;0.65;1090.42;570.02;0.76;1138.32;650.71;0.75;1119.89;649.97;0.75;1133.53;696.76;0.8;1122.11;695.29;0.8;1128.37;744.65;0.81;1138.68;731.76;0.86;87.81;69.41;179.79;158.35;179.02;172.75;38.41;74.02;141.59;105.98;175.55;635.09;884.97;
48;0;1384.38;593.09;0.9;1385.95;587.34;0.95;1383.33;586.82;0.9;1394.31;589.43;0.55;1405.81;589.43;0.34;1416.79;627.07;0.81;1420.98;622.89;0.76;1440.84;674.65;0.8;1444.5;670.99;0.73;1428.82;724.31;0.82;1431.95;715.42;0.66;1443.98;719.61;0.73;1461.75;715.42;0.74;1418.36;781.82;0.82;1458.62;782.34;0.8;1459.14;850.3;0.77;1504.62;849.78;0.79;139.57;138.17;126.85;143.02;141.25;153.53;10.44;2.28;169.56;177.72;256.95;274.67;318.35;
48;1;1123.55;561.87;0.8;1127.41;557.58;0.75;1121.84;558.44;0.74;1138.56;565.3;0.67;1118.41;564.87;0.5;1144.14;587.6;0.81;1108.97;584.6;0.79;1131.27;575.59;0.65;1091.82;582.88;0.82;1123.98;557.58;0.69;1092.25;557.58;0.79;1137.7;648.07;0.74;1118.41;647.21;0.75;1133.42;694.81;0.8;1121.84;693.95;0.79;1127.41;743.27;0.83;1138.13;731.26;0.84;155.06;94.74;178.18;160.6;179.17;175.63;126.95;104.28;53.05;75.72;175.4;531.01;378.48;
49;0;1366.97;607.96;0.92;1367.48;601.41;0.89;1365.97;602.92;0.93;1376.56;604.43;0.76;1389.66;605.95;0.49;1398.24;642.25;0.81;1398.24;642.25;0.74;1424.46;682.08;0.82;1395.72;688.13;0.8;1411.85;731.5;0.83;1372.02;723.43;0.83;1431.01;723.93;0.71;1448.66;721.92;0.7;1386.14;780.41;0.85;1459.75;792.51;0.78;1401.26;859.06;0.8;1510.17;857.55;0.85;132.33;149.27;130.64;151.15;119.67;156.6;11.49;35.48;168.51;144.52;250.35;554.46;1819.66;
49;1;1122.33;558.07;0.82;1128.2;554.86;0.78;1121.27;554.33;0.81;1134.61;562.87;0.7;1113.26;563.4;0.61;1142.61;584.21;0.81;1108.46;584.75;0.83;1135.67;566.07;0.73;1090.85;567.67;0.86;1129.8;543.66;0.82;1094.58;539.92;0.85;1137.28;646.12;0.8;1118.06;647.18;0.8;1132.47;695.75;0.84;1120.2;693.61;0.85;1126.6;743.77;0.85;1136.74;730.97;0.88;173.75;126.45;178.56;158.75;179.4;173.89;154.15;142.86;25.85;37.14;179.3;454.14;536.02;
50;0;1366.78;607.72;0.92;1367.28;601.17;0.9;1365.77;602.68;0.93;1376.85;604.2;0.77;1389.94;606.21;0.49;1398.49;642.45;0.81;1397.99;641.95;0.75;1424.17;682.22;0.82;1395.98;688.26;0.81;1411.58;731.55;0.83;1372.32;723.5;0.83;1431.21;724.0;0.71;1448.83;721.99;0.7;1385.91;780.38;0.85;1459.4;792.46;0.78;1401.01;859.41;0.8;1510.25;857.4;0.85;132.84;148.61;130.4;150.47;119.35;156.11;10.98;34.91;169.02;145.09;250.69;8.27;9.27;
50;1;1121.82;558.53;0.82;1128.16;555.36;0.79;1120.76;554.83;0.82;1134.51;562.76;0.71;1112.82;563.29;0.62;1142.45;583.92;0.81;1108.59;584.45;0.83;1135.57;565.41;0.74;1091.13;567.52;0.86;1129.75;543.72;0.82;1094.83;539.48;0.85;1137.16;646.35;0.8;1117.58;646.88;0.8;1132.4;695.55;0.84;1120.23;693.43;0.85;1126.58;743.69;0.85;1136.63;730.47;0.87;174.64;126.59;178.64;159.37;179.32;175.05;154.78;142.32;25.22;37.68;178.55;2.38;15.19;
51;0;1356.63;616.31;0.92;1357.12;609.9;0.91;1355.64;610.88;0.91;1366.01;611.87;0.73;1381.31;612.86;0.49;1386.25;647.42;0.8;1388.72;646.93;0.73;1414.4;687.42;0.82;1377.86;690.87;0.8;1399.09;736.79;0.82;1346.75;721.49;0.83;1419.33;730.37;0.67;1441.06;725.93;0.68;1368.97;781.23;0.85;1455.87;796.54;0.75;1378.85;859.74;0.79;1511.17;860.73;0.82;127.64;148.43;128.11;151.1;113.54;158.32;13.39;47.41;166.61;132.59;243.92;407.63;771.72;
51;1;1122.85;559.34;0.83;1128.78;556.6;0.78;1121.03;557.06;0.77;1135.62;562.99;0.7;1114.65;562.07;0.6;1142.0;584.41;0.8;1106.9;583.5;0.81;1140.18;564.35;0.75;1090.48;564.81;0.85;1131.06;541.1;0.82;1095.5;537.0;0.87;1136.53;646.42;0.77;1117.38;647.33;0.78;1131.51;695.2;0.82;1119.66;693.84;0.82;1126.96;743.99;0.82;1136.99;730.31;0.85;163.78;128.49;179.47;157.4;179.17;173.48;169.76;148.04;10.24;31.96;177.81;87.98;77.41;
52;0;1356.19;616.26;0.92;1356.69;609.84;0.91;1355.7;610.83;0.91;1366.07;611.32;0.72;1381.38;612.31;0.48;1386.32;646.88;0.79;1388.29;646.88;0.73;1414.46;687.37;0.81;1378.41;690.83;0.8;1399.15;736.75;0.81;1346.81;720.95;0.83;1419.9;730.33;0.67;1441.13;725.89;0.67;1369.03;781.2;0.84;1455.95;796.51;0.74;1378.91;859.72;0.79;1511.25;860.21;0.82;127.97;146.29;127.83;150.88;113.08;158.08;12.89;46.44;167.11;133.56;243.71;2.29;16.21;
52;1;1122.88;559.65;0.83;1128.29;556.94;0.78;1120.63;557.39;0.77;1135.51;563.26;0.71;1114.76;562.36;0.6;1141.83;584.91;0.8;1107.09;583.56;0.8;1140.47;564.61;0.74;1090.4;565.06;0.85;1131.0;541.15;0.82;1095.81;537.09;0.86;1136.87;646.27;0.77;1117.47;647.17;0.78;1131.9;694.99;0.82;1119.72;694.08;0.82;1126.94;743.26;0.82;1136.87;730.17;0.85;161.82;126.98;179.95;157.34;178.81;173.49;171.56;147.2;8.44;32.8;177.07;2.35;9.96;
53;0;1328.1;621.14;0.95;1329.18;615.23;0.88;1325.95;615.77;0.85;1337.78;617.38;0.61;1350.69;616.84;0.37;1359.83;651.25;0.82;1352.84;652.87;0.78;1384.56;691.58;0.81;1341.55;691.04;0.82;1366.82;737.82;0.82;1309.29;716.85;0.86;1388.86;730.29;0.7;1408.75;727.06;0.69;1337.24;782.44;0.87;1434.02;800.19;0.8;1361.44;858.26;0.82;1497.47;849.65;0.83;127.48;145.14;117.6;147.01;115.13;162.06;11.35;53.48;168.65;126.52;232.81;973.69;1135.9;
53;1;1122.82;558.98;0.83;1129.54;556.4;0.79;1121.79;555.88;0.8;1135.74;564.15;0.73;1114.04;563.11;0.62;1142.98;584.31;0.82;1106.28;582.76;0.83;1144.01;566.73;0.78;1086.64;567.25;0.88;1132.13;543.47;0.83;1096.46;538.3;0.84;1136.26;646.33;0.8;1117.14;646.85;0.81;1131.61;695.44;0.84;1117.65;694.92;0.85;1126.44;742.99;0.84;1135.23;730.07;0.87;149.56;109.55;179.21;154.05;179.23;171.0;177.18;137.9;2.82;42.1;177.55;77.57;41.32;
54;0;1327.97;621.11;0.95;1329.05;615.19;0.89;1325.82;615.72;0.86;1337.66;617.34;0.63;1351.12;616.8;0.38;1359.73;651.25;0.82;1352.73;652.86;0.78;1385.02;691.07;0.81;1341.43;691.07;0.82;1366.72;737.9;0.82;1309.13;716.91;0.86;1388.79;730.9;0.71;1409.24;727.14;0.69;1337.12;782.57;0.88;1434.0;800.33;0.8;1361.88;858.46;0.82;1497.51;849.85;0.83;126.23;145.14;116.93;146.63;114.95;161.42;12.38;53.74;167.62;126.26;233.05;3.73;4.9;
54;1;1122.88;558.3;0.82;1129.64;555.7;0.79;1121.84;555.18;0.8;1135.88;563.5;0.72;1113.52;562.98;0.62;1143.17;584.31;0.82;1106.23;582.75;0.83;1143.69;567.15;0.77;1086.99;567.15;0.88;1132.24;543.74;0.83;1096.35;538.54;0.84;1136.4;646.21;0.8;1117.16;646.73;0.81;1131.72;695.63;0.83;1117.68;694.59;0.85;1126.52;742.96;0.83;1135.36;729.96;0.87;152.21;110.91;179.14;154.06;179.18;170.93;175.5;138.72;4.5;41.28;178.16;8.71;7.72;
55;0;1310.86;622.51;0.96;1310.86;616.38;0.92;1309.84;616.38;0.9;1319.04;617.91;0.67;1334.88;616.89;0.45;1339.48;654.2;0.79;1338.97;652.66;0.75;1368.1;695.08;0.81;1328.24;689.97;0.81;1349.19;739.54;0.81;1299.11;718.59;0.85;1372.7;733.41;0.7;1391.61;730.34;0.66;1327.73;789.11;0.85;1409.49;802.91;0.78;1365.03;857.08;0.79;1480.02;842.26;0.82;121.97;150.54;112.32;133.01;118.33;159.72;12.24;50.17;167.76;129.83;227.15;529.9;305.86;
55;1;1123.34;558.61;0.83;1129.0;556.55;0.76;1122.31;556.03;0.78;1135.7;564.79;0.72;1114.07;564.27;0.6;1142.91;584.88;0.79;1106.86;583.33;0.82;1150.12;577.15;0.79;1084.2;572.51;0.88;1135.18;553.46;0.77;1095.01;545.73;0.83;1135.7;647.19;0.79;1117.16;647.71;0.8;1131.58;696.12;0.83;1116.64;695.09;0.84;1126.43;744.02;0.83;1134.67;729.09;0.88;104.75;93.52;178.68;151.44;178.21;170.29;143.57;124.6;36.43;55.4;177.94;305.6;220.26;
56;0;1294.0;624.64;0.94;1294.0;618.83;0.88;1293.52;618.83;0.89;1303.2;619.31;0.7;1318.69;619.31;0.5;1320.14;655.62;0.84;1325.95;648.85;0.77;1346.29;696.29;0.84;1318.21;692.9;0.84;1331.76;742.29;0.84;1293.52;725.34;0.86;1354.52;734.54;0.74;1374.37;730.19;0.68;1321.11;795.06;0.87;1379.7;805.23;0.83;1365.17;859.94;0.8;1453.29;832.34;0.84;129.74;152.69;116.92;114.28;127.56;153.3;9.2;40.73;170.8;139.27;221.5;530.9;263.96;
56;1;1125.57;561.31;0.81;1128.99;557.88;0.75;1124.1;557.4;0.77;1135.84;564.73;0.68;1116.76;564.24;0.65;1143.17;585.76;0.79;1106.98;585.27;0.82;1153.44;585.76;0.84;1082.53;578.43;0.89;1139.75;566.69;0.78;1095.24;552.51;0.87;1134.86;647.38;0.81;1117.25;647.87;0.82;1130.95;697.27;0.84;1116.27;696.29;0.84;1126.06;744.21;0.83;1133.39;728.56;0.87;54.32;79.51;178.54;150.91;176.8;169.53;97.68;114.96;82.32;65.04;175.08;421.13;203.92;
57;0;1276.11;623.65;0.93;1276.58;618.91;0.88;1276.11;617.97;0.89;1282.73;620.81;0.72;1301.2;619.86;0.54;1298.83;658.21;0.86;1310.67;648.27;0.77;1322.98;700.82;0.85;1314.46;698.93;0.83;1313.51;747.22;0.84;1295.99;730.65;0.88;1335.76;740.12;0.75;1358.96;735.39;0.69;1314.93;800.73;0.86;1346.65;803.09;0.81;1364.64;860.86;0.76;1418.62;824.4;0.83;138.93;145.52;121.45;96.19;136.76;140.69;5.27;24.73;174.73;155.27;218.98;569.04;176.27;
57;1;1124.75;561.4;0.9;1129.55;557.8;0.84;1122.36;557.4;0.88;1138.75;565.0;0.64;1117.56;563.8;0.53;1145.55;586.2;0.75;1108.36;586.6;0.77;1156.35;594.6;0.84;1081.56;587.0;0.85;1136.35;571.4;0.74;1095.16;560.6;0.84;1134.35;648.59;0.78;1117.16;648.59;0.78;1130.75;697.39;0.78;1115.16;696.99;0.79;1125.55;745.38;0.81;1133.15;729.78;0.82;11.36;61.89;178.04;148.88;174.04;169.56;62.3;97.22;117.7;82.78;176.18;174.75;243.62;
58;0;1242.73;615.83;0.83;1240.82;613.92;0.74;1246.55;614.4;0.73;1244.16;619.17;0.62;1266.61;618.22;0.65;1259.45;654.04;0.81;1285.24;644.49;0.78;1274.73;694.64;0.81;1316.76;681.74;0.76;1281.42;745.74;0.82;1327.27;726.16;0.68;1308.64;736.67;0.68;1317.72;732.85;0.66;1307.69;807.83;0.71;1271.86;783.47;0.81;1363.09;858.46;0.77;1329.66;825.03;0.77;166.82;153.07;131.65;83.55;148.46;117.65;10.14;20.05;169.86;159.95;225.91;966.78;950.86;
58;1;1125.25;563.5;0.94;1130.37;560.21;0.98;1123.06;559.11;0.97;1139.51;567.89;0.52;1119.77;566.06;0.31;1145.73;593.48;0.8;1107.34;591.29;0.77;1160.71;613.58;0.84;1085.41;608.47;0.84;1137.32;600.42;0.67;1093.45;586.17;0.81;1134.39;651.97;0.77;1117.21;651.6;0.78;1129.64;696.2;0.79;1114.29;697.3;0.83;1125.25;745.92;0.82;1131.47;730.2;0.81;23.94;32.1;178.91;148.76;175.17;167.04;47.67;61.22;132.33;118.78;174.56;873.92;771.08;
59;0;1241.91;616.02;0.83;1240.48;614.11;0.74;1245.25;614.59;0.73;1243.82;618.88;0.62;1266.71;618.4;0.65;1259.56;654.18;0.81;1285.32;644.64;0.78;1274.82;694.72;0.81;1316.8;681.84;0.76;1281.5;745.76;0.82;1327.29;726.2;0.67;1308.21;736.69;0.68;1317.75;732.88;0.66;1307.74;807.77;0.71;1271.96;783.44;0.81;1363.07;858.33;0.76;1329.68;824.94;0.77;166.82;153.07;132.04;83.55;149.09;117.65;9.89;20.05;170.11;159.95;225.61;2.56;1.43;
59;1;1125.26;563.57;0.94;1130.36;559.93;0.98;1123.07;559.2;0.98;1139.46;567.94;0.52;1119.79;565.75;0.31;1145.65;593.43;0.8;1107.05;591.25;0.77;1160.95;613.46;0.84;1085.56;608.36;0.84;1139.1;600.72;0.66;1093.21;586.15;0.82;1134.73;652.06;0.77;1117.25;651.7;0.78;1129.63;696.49;0.79;1114.33;697.22;0.83;1125.26;746.38;0.82;1131.81;730.36;0.82;22.38;32.46;178.46;148.53;175.99;166.76;47.92;61.03;132.08;118.97;174.8;54.23;7.21;
60;0;1242.25;615.88;0.83;1240.34;613.97;0.73;1246.55;614.45;0.73;1243.69;619.22;0.62;1266.6;618.26;0.65;1259.44;654.07;0.81;1285.69;645.0;0.78;1275.19;695.12;0.81;1316.72;681.75;0.76;1281.4;745.72;0.82;1326.75;726.15;0.67;1308.61;737.13;0.69;1317.68;733.31;0.66;1307.65;807.78;0.71;1271.85;783.44;0.81;1363.51;858.38;0.77;1329.61;824.97;0.77;166.0;152.55;131.4;83.28;148.6;117.66;9.63;20.26;170.37;159.74;225.8;3.26;16.41;take_off
60;1;1125.56;563.27;0.94;1130.29;559.99;0.98;1123.01;558.9;0.98;1139.38;567.63;0.53;1120.11;565.81;0.32;1145.56;593.09;0.8;1107.01;590.91;0.77;1160.84;613.45;0.84;1085.56;608.36;0.84;1139.02;601.45;0.66;1093.19;586.18;0.82;1134.65;652.0;0.77;1117.2;651.64;0.78;1129.56;696.37;0.79;1114.29;697.46;0.83;1125.2;746.19;0.82;1131.74;730.55;0.82;24.32;31.87;178.46;148.56;176.05;166.85;47.36;60.39;132.64;119.61;175.1;22.29;1.0;
61;0;1211.82;611.81;0.81;1212.77;608.95;0.67;1216.11;609.9;0.71;1215.16;611.81;0.79;1233.75;611.81;0.82;1214.2;644.23;0.85;1255.68;636.12;0.79;1230.41;669.02;0.84;1296.68;654.72;0.84;1247.58;705.25;0.74;1330.05;691.42;0.86;1260.93;732.9;0.73;1276.18;729.56;0.66;1279.52;798.69;0.84;1218.5;758.64;0.87;1341.49;840.17;0.85;1233.27;827.77;0.87;172.17;156.67;139.57;104.69;168.0;104.38;5.39;53.23;174.61;126.77;222.16;1587.22;1049.73;
61;1;1126.4;565.95;0.9;1131.12;562.68;0.91;1123.85;561.95;0.94;1139.48;569.95;0.46;1119.85;568.13;0.28;1147.47;596.11;0.81;1109.32;595.75;0.78;1160.55;625.9;0.86;1096.24;623.72;0.75;1149.29;628.81;0.81;1096.96;619.0;0.8;1136.93;656.06;0.74;1117.67;656.43;0.75;1129.3;695.67;0.79;1116.58;697.49;0.8;1124.94;745.09;0.79;1131.48;733.46;0.8;80.77;16.31;174.14;155.98;179.06;170.64;33.67;32.9;146.33;147.1;173.33;879.45;994.21;
62;0;1211.4;611.82;0.81;1212.35;608.96;0.67;1216.16;609.91;0.71;1215.21;611.82;0.79;1233.79;611.82;0.82;1214.26;644.22;0.85;1255.71;636.12;0.79;1230.45;668.99;0.84;1296.68;654.7;0.84;1248.08;705.68;0.74;1330.03;691.39;0.86;1260.95;732.84;0.72;1276.19;729.5;0.66;1279.53;799.06;0.84;1218.54;758.57;0.87;1341.94;840.04;0.85;1233.31;827.65;0.87;172.49;156.67;138.96;104.69;167.89;104.38;5.39;53.23;174.61;126.77;222.03;20.02;1.26;
62;1;1126.71;565.94;0.9;1131.06;562.68;0.92;1123.81;561.95;0.94;1139.77;569.93;0.46;1119.81;568.12;0.28;1147.4;596.06;0.81;1109.29;595.7;0.78;1160.46;625.82;0.86;1096.23;623.65;0.75;1149.21;628.73;0.81;1096.95;618.93;0.8;1136.87;656.31;0.74;1117.64;656.67;0.75;1129.25;695.86;0.79;1116.55;697.32;0.8;1124.53;745.58;0.79;1131.79;733.61;0.8;80.77;16.31;174.52;155.68;179.0;170.67;33.61;32.85;146.39;147.15;173.65;3.47;2.24;
63;0;1176.59;613.38;0.82;1174.83;609.43;0.67;1180.1;608.99;0.64;1177.47;612.94;0.71;1199.43;611.19;0.66;1176.15;641.06;0.8;1221.39;631.39;0.77;1197.67;659.06;0.8;1264.87;644.13;0.82;1223.15;696.4;0.76;1303.53;671.36;0.84;1220.07;726.71;0.67;1236.76;724.95;0.64;1224.03;799.62;0.76;1181.42;764.48;0.81;1285.96;816.75;0.79;1160.34;829.49;0.81;164.23;161.16;108.56;143.51;155.95;116.21;22.93;64.34;157.07;115.66;209.73;800.71;999.7;
63;1;1127.27;567.28;0.97;1130.98;563.98;0.94;1124.79;563.98;0.9;1139.24;569.76;0.7;1119.83;568.11;0.54;1149.56;598.25;0.83;1110.34;596.18;0.81;1160.3;625.91;0.85;1102.91;620.13;0.8;1154.93;639.53;0.81;1101.25;633.34;0.79;1138.83;658.11;0.75;1117.77;658.53;0.77;1129.33;698.58;0.83;1119.42;699.4;0.82;1124.79;745.23;0.8;1131.39;735.74;0.82;137.29;169.88;172.35;164.07;176.96;175.52;31.37;24.04;148.63;155.96;173.2;367.97;452.67;
63;2;1185.89;607.85;0.45;1185.89;607.85;0.3;1185.89;609.04;0.37;1185.89;618.53;0.28;1198.65;610.22;0.58;1185.89;642.26;0.59;1222.08;633.06;0.73;1196.57;660.65;0.69;1264.8;644.04;0.66;1224.45;700.1;0.69;1303.36;671.33;0.71;1213.78;729.47;0.71;1237.51;726.2;0.66;1225.05;794.13;0.59;1185.89;765.36;0.58;1244.33;794.13;0.31;1185.89;794.13;0.38;174.89;159.12;99.89;127.18;172.16;117.78;12.41;66.19;167.59;113.81;186.28;;;
64;0;1176.36;613.71;0.82;1174.6;609.33;0.68;1179.86;608.9;0.64;1177.23;612.84;0.71;1199.57;611.09;0.66;1176.36;641.31;0.8;1221.47;631.24;0.77;1197.82;659.27;0.8;1264.83;644.38;0.82;1223.22;696.5;0.76;1303.38;671.53;0.84;1220.16;726.72;0.67;1236.8;724.97;0.64;1224.1;799.43;0.76;1181.17;764.39;0.81;1286.3;816.95;0.79;1160.15;829.66;0.81;164.23;161.69;108.84;143.18;155.95;116.04;22.93;63.85;157.07;116.15;209.59;3.8;6.77;
64;1;1127.3;567.59;0.97;1130.95;564.35;0.92;1124.86;563.94;0.89;1139.46;569.62;0.75;1120.0;568.4;0.58;1149.2;598.01;0.83;1110.27;596.38;0.82;1160.15;625.99;0.85;1102.97;620.31;0.8;1154.47;639.78;0.81;1101.34;633.69;0.79;1139.06;658.43;0.75;1117.57;658.84;0.77;1129.33;698.18;0.83;1119.59;699.39;0.82;1124.46;745.63;0.8;1131.35;735.89;0.81;136.25;169.95;172.1;165.0;175.76;176.2;30.9;23.63;149.1;156.37;173.17;15.6;10.96;
64;2;1186.13;608.04;0.47;1186.13;608.04;0.3;1186.13;609.22;0.38;1186.13;618.4;0.28;1198.27;609.81;0.58;1186.13;642.68;0.59;1221.96;632.91;0.73;1197.09;661.04;0.68;1264.6;643.87;0.66;1224.33;699.83;0.69;1303.39;671.41;0.71;1213.67;729.15;0.71;1237.65;726.19;0.65;1224.92;794.0;0.59;1186.13;765.27;0.57;1245.95;794.0;0.31;1186.13;794.0;0.39;175.75;159.04;99.84;127.18;172.18;117.63;13.16;66.04;166.84;113.96;185.96;8.9;2.56;
65;0;1175.72;613.79;0.81;1173.98;609.42;0.68;1179.65;608.99;0.64;1177.03;612.91;0.72;1199.71;611.17;0.67;1176.16;641.27;0.8;1221.52;631.23;0.77;1198.4;659.59;0.8;1265.14;644.32;0.82;1223.27;697.1;0.76;1303.53;671.37;0.84;1220.21;727.2;0.67;1236.35;725.02;0.63;1224.14;799.61;0.76;1181.39;764.28;0.81;1286.08;817.06;0.79;1160.02;829.71;0.81;163.01;161.53;108.84;143.63;155.96;116.55;23.38;64.31;156.62;115.69;209.6;18.18;6.74;
65;1;1126.92;567.8;0.96;1130.88;564.63;0.9;1124.54;564.23;0.88;1139.6;569.78;0.79;1119.79;568.59;0.6;1149.11;597.91;0.82;1110.28;596.33;0.81;1160.6;626.04;0.84;1103.15;619.3;0.79;1154.65;640.3;0.79;1101.56;632.77;0.78;1138.81;658.13;0.75;1117.81;658.53;0.76;1129.3;697.75;0.83;1119.39;699.33;0.81;1124.94;745.29;0.8;1131.67;735.78;0.81;135.16;169.47;171.74;163.6;176.21;175.32;31.92;24.14;148.08;155.86;172.74;16.71;28.47;
65;2;1186.57;607.88;0.47;1186.57;608.17;0.3;1186.57;609.35;0.39;1186.57;618.49;0.27;1198.37;609.65;0.58;1186.57;642.37;0.58;1222.24;632.94;0.73;1197.48;661.24;0.69;1264.69;643.84;0.66;1223.72;699.26;0.7;1303.01;671.26;0.71;1213.69;729.63;0.7;1237.87;726.09;0.66;1224.9;793.59;0.59;1186.57;764.41;0.56;1237.57;793.59;0.32;1186.57;793.59;0.41;175.43;158.83;99.93;126.76;172.67;117.24;12.77;66.07;167.23;113.93;185.72;25.16;12.17;
66;0;1145.48;621.74;0.83;1144.21;618.78;0.7;1147.6;618.78;0.68;1142.94;622.16;0.69;1162.84;620.05;0.67;1141.25;650.1;0.84;1186.54;641.21;0.8;1165.8;663.65;0.79;1223.37;658.57;0.81;1185.69;704.29;0.76;1257.24;683.97;0.82;1184.85;729.69;0.74;1203.05;728.84;0.69;1150.14;793.18;0.76;1148.02;773.29;0.72;1197.97;817.74;0.72;1138.71;834.25;0.8;144.97;168.36;88.51;137.61;122.62;118.26;32.4;54.1;147.6;125.9;204.25;1151.12;1443.75;
