frame   person_id   nose_x   nose_y   nose_conf   left_eye_x   left_eye_y   left_eye_conf   right_eye_x   right_eye_y   right_eye_conf   left_ear_x   left_ear_y   left_ear_conf   right_ear_x   right_ear_y   right_ear_conf   left_shoulder_x   left_shoulder_y   left_shoulder_conf   right_shoulder_x   right_shoulder_y   right_shoulder_conf   left_elbow_x   left_elbow_y   left_elbow_conf   right_elbow_x   right_elbow_y   right_elbow_conf   left_wrist_x   left_wrist_y   left_wrist_conf   right_wrist_x   right_wrist_y   right_wrist_conf   left_hip_x   left_hip_y   left_hip_conf   right_hip_x   right_hip_y   right_hip_conf   left_knee_x   left_knee_y   left_knee_conf   right_knee_x   right_knee_y   right_knee_conf   left_ankle_x   left_ankle_y   left_ankle_conf   right_ankle_x   right_ankle_y   right_ankle_conf   left_elbow_angle_2d_proj   right_elbow_angle_2d_proj   left_knee_angle_2d_proj   right_knee_angle_2d_proj   left_hip_angle_2d_proj   right_hip_angle_2d_proj   left_shoulder_angle_2d_proj   right_shoulder_angle_2d_proj   left_apparent_shoulder_rotation_2d_deg   right_apparent_shoulder_rotation_2d_deg   body_height_px   left_wrist_apparent_velocity_px_s   right_wrist_apparent_velocity_px_s   detected_event       
------- ----------- -------- -------- ----------- ------------ ------------ --------------- ------------- ------------- ---------------- ------------ ------------ --------------- ------------- ------------- ---------------- ----------------- ----------------- -------------------- ------------------ ------------------ --------------------- -------------- -------------- ----------------- --------------- --------------- ------------------ -------------- -------------- ----------------- --------------- --------------- ------------------ ------------ ------------ --------------- ------------- ------------- ---------------- ------------- ------------- ---------------- -------------- -------------- ----------------- -------------- -------------- ----------------- --------------- --------------- ------------------ -------------------------- --------------------------- ------------------------- -------------------------- ------------------------ ------------------------- ----------------------------- ------------------------------ ---------------------------------------- ----------------------------------------- ---------------- ----------------------------------- ------------------------------------ -------------------- 
133     1           209.86   168.06   0.71        209.64       166.75       0.71            211.82        166.97        0.64             210.07       168.72       0.65            217.72        170.25        0.68             200.03            175.05            0.77                 217.28             181.6              0.74                  195.23         159.55         0.73              226.45          177.89          0.76               189.99         143.83         0.8               221.65          166.1           0.72               199.81       209.33       0.8             209.2         208.67        0.75             197.85        234.0         0.84             216.41         230.28         0.79              211.38         250.15         0.79              228.19          244.48          0.79               178.78                     89.87                       135.49                    158.72                     175.81                   144.95                    162.42                        128.65                         17.58                                    51.35                                     79.25            77.44                               14.15                                -                    
134     0           240.0    189.09   0.88        241.94       187.67       0.92            239.49        187.41        0.9              246.05       189.73       0.42            274.49        236.44        0.25             249.14            201.05            0.8                  237.43             199.38             0.82                  251.33         212.38         0.77              240.52          208.78          0.65               254.67         222.67         0.79              240.65          218.17          0.48               246.83       220.61       0.67            238.98        219.46        0.71             248.11        235.28        0.71             234.6          234.25         0.79              250.56         253.56         0.85              239.49          250.21          0.82               172.93                     162.59                      177.39                    146.49                     168.23                   159.13                    17.69                         13.8                           162.31                                   166.2                                     62.8             4.79                                10.3                                 -                    
134     1           209.24   167.64   0.72        209.24       166.33       0.72            211.85        166.77        0.65             210.33       168.73       0.67            217.74        170.47        0.7              200.08            175.05            0.79                 217.52             181.59             0.75                  195.06         159.57         0.74              226.46          177.89          0.78               190.05         143.87         0.82              221.66          166.11          0.74               199.64       209.06       0.8             209.02        208.63        0.76             197.9         233.92        0.85             216.43         230.21         0.79              211.42         250.27         0.8               228.21          244.6           0.8                179.77                     90.35                       136.41                    159.66                     176.72                   143.59                    161.32                        129.98                         18.68                                    50.02                                     79.8             2.26                                0.72                                 -                    
135     0           240.06   189.39   0.88        241.86       187.84       0.92            239.54        187.58        0.91             246.12       189.91       0.42            274.53        236.64        0.26             249.22            201.27            0.8                  237.48             199.59             0.81                  251.29         212.63         0.77              240.57          209.14          0.65               254.39         223.08         0.79              241.35          218.44          0.49               246.9        220.89       0.66            239.02        219.6         0.7              248.06        235.61        0.71             234.64         234.44         0.78              250.64         253.81         0.85              239.93          250.71          0.81               173.8                      166.79                      176.44                    145.5                      168.73                   159.1                     17.06                         13.54                          162.94                                   166.46                                    62.87            15.08                               22.54                                -                    
135     1           210.42   168.33   0.68        209.77       166.81       0.69            211.5         167.03        0.64             210.2        168.76       0.65            217.56        170.49        0.68             199.61            175.03            0.75                 216.91             181.3              0.72                  194.42         158.81         0.72              226.42          178.05          0.75               189.02         143.68         0.78              221.45          165.73          0.73               199.18       208.54       0.79            208.48        207.89        0.73             197.45        233.62        0.84             216.04         229.73         0.78              211.5          248.54         0.78              227.93          242.91          0.78               178.09                     86.85                       132.76                    157.07                     176.79                   143.29                    161.52                        126.42                         18.48                                    53.58                                     77.4             31.59                               13.18                                -                    
136     0           240.17   189.55   0.88        241.97       188.14       0.92            239.66        187.88        0.91             246.22       190.32       0.47            274.78        236.77        0.25             249.31            201.52            0.8                  237.6              199.71             0.8                   251.37         212.97         0.74              240.56          209.49          0.64               254.2          223.39         0.75              240.3           218.63          0.47               247.12       220.56       0.65            239.14        219.27        0.69             248.15        235.61        0.69             234.77         234.32         0.76              250.59         254.01         0.85              240.17          250.79          0.79               175.0                      161.55                      176.34                    145.63                     169.54                   159.28                    16.74                         12.32                          163.26                                   167.68                                    62.85            10.78                               32.02                                -                    
136     1           210.49   168.49   0.69        209.23       167.01       0.63            213.02        167.85        0.61             208.6        168.7        0.66            216.81        170.38        0.69             199.11            174.38            0.77                 216.18             181.55             0.72                  193.22         158.16         0.73              226.93          177.97          0.76               187.74         143.62         0.78              221.45          165.54          0.73               198.9        208.1        0.78            208.39        207.67        0.74             196.8         232.96        0.82             215.55         229.37         0.78              211.55         246.86         0.79              227.35          241.17          0.78               179.34                     84.65                       128.47                    153.27                     175.51                   145.12                    159.66                        125.05                         20.34                                    54.95                                     75.53            38.53                               5.88                                 -                    
137     0           212.76   169.34   0.63        210.11       166.9        0.57            212.76        167.92        0.59             207.88       167.72       0.59            216.01        169.55        0.63             198.52            174.02            0.7                  215.4              180.94             0.68                  191.81         157.75         0.68              227.0           178.09          0.7                185.3          143.92         0.7               220.89          165.07          0.7                198.52       207.78       0.76            207.47        206.97        0.69             195.88        232.39        0.76             215.2          228.73         0.74              211.34         243.78         0.76              226.79          238.29          0.76               177.22                     78.68                       120.25                    149.06                     173.87                   143.5                     157.58                        120.74                         22.42                                    59.26                                     71.69            3163.93                             1713.57                              -                    
137     1           240.5    190.14   0.88        242.42       188.61       0.91            239.99        188.48        0.9              246.5        190.91       0.57            274.46        190.4         0.28             249.31            202.14            0.8                  237.69             200.61             0.81                  251.1          213.88         0.75              240.5           210.44          0.65               253.52         224.22         0.76              239.86          219.5           0.47               247.01       221.42       0.66            239.1         220.14        0.7              248.16        236.6         0.69             234.88         235.33         0.76              250.59         254.99         0.85              240.88          250.77          0.77               175.45                     160.03                      176.81                    143.27                     168.88                   160.39                    15.45                         11.83                          164.55                                   168.17                                    62.74            3129.81                             1715.37                              -                    
138     0           240.51   190.14   0.88        242.42       188.61       0.91            240.0         188.48        0.9              246.51       190.91       0.57            274.46        190.4         0.27             249.31            202.14            0.8                  237.7              200.61             0.81                  251.1          213.89         0.75              240.51          210.44          0.64               253.53         224.23         0.76              239.87          219.51          0.47               247.02       221.42       0.66            239.1         220.14        0.7              248.17        236.61        0.69             234.89         235.34         0.76              250.59         255.0          0.85              240.89          250.78          0.77               175.45                     160.03                      176.81                    143.27                     168.88                   160.39                    15.45                         11.83                          164.55                                   168.17                                    62.75            3170.08                             1734.15                              -                    
138     1           212.77   169.31   0.63        209.93       166.88       0.57            212.77        167.89        0.59             207.9        167.69       0.59            216.23        169.52        0.63             198.56            173.98            0.71                 215.41             180.89             0.68                  191.86         157.74         0.68              226.99          178.05          0.7                185.36         143.93         0.71              220.9           165.05          0.7                198.56       207.7        0.76            207.49        207.09        0.7              195.92        232.48        0.76             215.21         228.62         0.74              211.35         243.85         0.76              226.79          238.36          0.76               177.22                     78.68                       120.3                     149.82                     173.92                   143.46                    157.58                        120.62                         22.42                                    59.38                                     71.79            3168.61                             1734.61                              -                    
139     0           240.34   190.34   0.88        242.26       188.94       0.91            239.96        188.68        0.91             246.34       191.36       0.56            274.55        190.72        0.28             249.28            202.46            0.79                 237.79             200.8              0.8                   251.06         214.46         0.75              240.6           211.01          0.64               253.36         224.93         0.75              239.32          220.46          0.44               247.24       222.12       0.65            239.32        220.59        0.68             248.26        237.18        0.69             234.98         235.65         0.74              250.55         255.43         0.84              241.62          251.6           0.77               176.09                     156.93                      176.7                     141.34                     170.19                   159.5                     14.4                          10.95                          165.6                                    169.05                                    63.17            21.52                               33.01                                -                    
139     1           211.56   169.11   0.62        209.78       166.92       0.58            212.16        167.72        0.6              208.19       167.52       0.57            216.13        169.5         0.62             198.26            173.87            0.69                 214.94             180.82             0.68                  190.92         157.59         0.66              226.85          178.24          0.69               183.97         143.1          0.68              221.29          166.13          0.69               197.86       207.42       0.74            207.2         206.83        0.68             195.28        232.24        0.75             214.94         228.47         0.73              211.37         242.37         0.75              226.85          237.4           0.75               178.67                     77.57                       116.26                    146.56                     174.74                   143.73                    155.04                        118.8                          24.96                                    61.2                                      70.78            48.67                               34.59                                -                    
140     0           209.4    167.86   0.64        209.0        165.87       0.64            210.99        166.47        0.64             209.2        167.27       0.59            215.57        168.86        0.63             197.26            173.04            0.69                 214.58             180.4              0.68                  189.7          157.32         0.66              227.11          178.41          0.7                182.54         143.19         0.67              221.74          167.07          0.7                197.46       207.66       0.74            207.01        206.67        0.68             194.68        231.74        0.75             214.38         227.96         0.73              211.59         240.89         0.75              226.91          236.91          0.75               178.8                      73.67                       111.82                    144.61                     173.07                   144.86                    154.64                        115.08                         25.36                                    64.92                                     71.04            3253.55                             1691.05                              -                    
140     1           240.58   190.87   0.85        242.48       189.22       0.88            240.07        189.09        0.89             246.42       191.51       0.57            274.0         191.13        0.3              249.22            202.69            0.79                 237.78             201.29             0.8                   251.0          214.77         0.75              240.32          211.21          0.63               253.16         225.19         0.76              238.92          220.74          0.47               247.31       223.15       0.65            239.3         221.63        0.67             248.46        237.64        0.7              235.24         235.61         0.74              250.49         255.44         0.84              241.59          250.73          0.78               176.67                     157.27                      177.99                    140.99                     170.16                   159.49                    13.71                         10.09                          166.29                                   169.91                                    62.22            3229.73                             1726.37                              -                    
141     0           211.62   167.71   0.59        209.1        165.78       0.62            210.65        166.16        0.63             209.3        167.52       0.57            214.33        168.29        0.6              196.52            173.33            0.63                 213.94             180.1              0.64                  188.58         157.45         0.64              226.91          178.75          0.69               180.45         142.35         0.65              221.88          167.13          0.66               197.3        207.01       0.71            206.78        206.43        0.67             194.2         231.21        0.75             213.75         227.91         0.69              212.2          239.14         0.75              225.95          235.27          0.76               178.26                     72.54                       106.5                     139.07                     171.39                   146.81                    154.75                        111.18                         25.25                                    68.82                                     69.49            67.57                               4.65                                 -                    
141     1           240.65   191.41   0.85        242.68       189.76       0.89            240.14        189.5         0.9              246.75       191.92       0.58            274.07        191.41        0.31             249.29            202.98            0.78                 237.98             201.58             0.79                  250.94         215.05         0.74              240.39          211.36          0.63               252.72         225.47         0.76              239.5           220.9           0.45               247.26       222.42       0.64            239.5         220.9         0.67             248.53        237.42        0.69             235.69         235.64         0.73              250.56         255.59         0.84              242.17          251.4           0.77               178.1                      160.81                      178.46                    143.14                     169.19                   160.99                    13.76                         9.35                           166.24                                   170.65                                    62.09            15.7                                18.07                                -                    
142     0           206.18   166.95   0.6         206.55       165.12       0.63            207.83        166.22        0.62             208.01       167.13       0.65            213.31        168.23        0.64             195.96            172.24            0.63                 213.12             180.64             0.63                  187.19         157.64         0.64              227.55          179.18          0.73               178.06         142.85         0.64              222.62          167.68          0.68               196.51       206.76       0.67            205.82        206.76        0.65             193.04        231.23        0.76             213.67         227.76         0.65              212.94         236.52         0.74              225.18          232.69          0.79               179.28                     72.58                       96.83                     133.7                      171.02                   143.87                    149.95                        111.41                         30.05                                    68.59                                     67.66            73.44                               27.68                                -                    
142     1           240.86   192.06   0.84        242.9        190.4        0.87            240.22        190.14        0.88             246.85       192.44       0.67            239.07        191.8         0.39             249.41            203.54            0.78                 238.18             202.14             0.78                  250.94         215.8          0.73              239.96          212.48          0.63               252.09         226.26         0.75              237.92          222.69          0.46               247.24       224.22       0.64            239.32        222.56        0.64             248.77        238.9         0.71             235.75         236.85         0.73              250.68         256.51         0.84              243.02          251.4           0.77               179.14                     158.88                      179.75                    139.4                      168.05                   162.74                    13.12                         6.59                           166.88                                   173.41                                    61.9             30.45                               71.89                                -                    
143     0           205.91   166.42   0.65        205.54       164.42       0.65            207.55        165.88        0.6              206.82       166.61       0.71            213.76        168.43        0.7              196.05            172.63            0.7                  213.4              180.85             0.67                  187.1          157.11         0.68              227.64          179.02          0.78               178.15         142.69         0.69              222.34          167.52          0.73               196.23       206.6        0.71            205.73        206.42        0.67             192.94        231.25        0.78             213.4          226.69         0.69              212.12         236.73         0.76              225.45          231.98          0.8                178.15                     72.59                       98.35                     134.45                     172.1                    142.58                    150.35                        114.01                         29.65                                    65.99                                     67.93            5.5                                 9.57                                 -                    
143     1           240.91   192.17   0.85        242.96       190.38       0.88            240.28        190.25        0.89             246.78       192.55       0.7             239.25        191.91        0.43             249.34            203.53            0.78                 238.11             202.12             0.78                  250.87         215.65         0.74              239.64          212.97          0.65               252.15         226.25         0.75              237.34          222.93          0.48               247.42       224.59       0.65            239.38        222.93        0.64             248.83        239.14        0.73             235.81         236.84         0.74              250.74         256.5          0.85              242.96          251.14          0.77               179.67                     158.97                      179.22                    139.03                     169.29                   162.08                    12.39                         4.53                           167.61                                   175.47                                    61.65            1.83                                18.91                                -                    
144     0           241.3    192.67   0.82        243.32       190.9        0.84            240.54        190.78        0.85             246.87       193.05       0.77            239.28        192.42        0.57             249.4             204.07            0.76                 238.14             202.8              0.76                  250.79         216.34         0.71              238.64          214.19          0.64               251.55         226.85         0.7               236.24          224.69          0.51               247.25       225.45       0.63            239.02        224.44        0.62             249.02        240.13        0.72             236.36         238.36         0.69              250.79         256.84         0.82              243.58          250.89          0.73               177.66                     164.56                      179.17                    139.26                     167.37                   166.85                    12.21                         0.2                            167.79                                   179.8                                     61.19            3359.43                             1770.05                              -                    
144     1           204.14   165.69   0.67        204.83       164.12       0.68            204.83        165.17        0.62             205.7        166.39       0.76            213.89        168.13        0.74             195.08            171.96            0.67                 212.84             180.49             0.65                  185.68         157.51         0.66              227.47          179.27          0.78               176.97         144.62         0.68              222.94          167.95          0.74               195.95       207.48       0.67            205.01        206.95        0.65             192.47        230.81        0.71             211.97         225.58         0.66              212.32         233.24         0.74              224.86          229.07          0.81               179.0                      72.96                       88.51                     125.62                     170.11                   143.01                    148.36                        111.26                         31.64                                    68.74                                     65.47            3338.22                             1709.65                              -                    
145     0           204.06   165.67   0.67        204.58       164.1        0.67            204.58        165.14        0.61             205.45       166.37       0.77            213.83        168.29        0.74             194.98            171.95            0.67                 212.96             180.51             0.65                  185.73         157.64         0.66              227.45          179.11          0.78               177.0          144.72         0.69              222.91          167.94          0.74               196.03       207.22       0.68            204.93        206.87        0.66             192.53        230.79        0.72             211.91         225.55         0.66              211.91         233.23         0.74              224.83          228.69          0.81               178.83                     73.4                        88.76                     124.17                     169.87                   142.56                    148.83                        112.45                         31.17                                    67.55                                     65.29            3336.89                             1753.89                              -                    
145     1           241.37   192.84   0.83        243.27       191.07       0.85            240.61        190.81        0.86             246.82       192.84       0.77            239.09        192.46        0.57             249.35            204.12            0.76                 238.08             202.72             0.76                  250.62         216.15         0.72              238.33          214.12          0.65               251.38         226.79         0.71              235.8           225.15          0.53               247.45       225.78       0.65            238.84        224.51        0.64             248.97        240.35        0.74             235.93         238.57         0.69              250.62         257.07         0.82              243.53          250.86          0.74               178.08                     165.78                      179.67                    136.55                     169.03                   166.3                     11.02                         0.72                           168.98                                   179.28                                    61.12            3334.85                             1763.52                              -                    
146     0           241.08   193.03   0.83        243.1        191.27       0.85            240.45        191.14        0.85             246.75       193.16       0.83            239.19        192.65        0.64             249.53            204.37            0.77                 238.06             202.98             0.76                  250.53         216.72         0.71              237.93          214.58          0.67               251.16         227.3          0.72              235.29          225.54          0.56               247.13       226.04       0.65            238.94        224.78        0.63             248.77        240.66        0.73             235.29         237.89         0.68              250.66         257.17         0.81              243.6           250.74          0.74               178.74                     167.05                      179.86                    131.51                     167.3                    162.1                     10.97                         2.94                           169.03                                   177.06                                    60.93            3339.34                             1772.45                              -                    
146     1           203.61   166.01   0.65        204.29       164.31       0.65            203.95        165.5         0.61             204.63       166.52       0.72            213.31        168.06        0.73             194.59            171.29            0.67                 212.8              180.14             0.64                  184.21         157.0          0.66              227.77          179.29          0.79               174.51         143.38         0.69              223.35          168.4           0.75               195.44       206.17       0.66            204.63        205.83        0.64             191.87        230.5         0.71             211.44         225.06         0.63              211.27         231.52         0.74              224.37          227.27          0.8                179.48                     71.14                       84.66                     119.2                      170.25                   142.87                    145.41                        110.89                         34.59                                    69.11                                     63.38            3412.27                             1747.86                              -                    
147     0           241.54   193.46   0.84        243.31       191.82       0.85            240.66        191.57        0.86             246.71       193.58       0.82            239.02        193.21        0.65             249.61            204.94            0.78                 238.01             203.8              0.78                  250.5          217.05         0.73              237.13          215.66          0.72               251.0          227.26         0.73              234.1           226.0           0.65               247.47       226.89       0.67            239.27        225.75        0.65             249.23        241.64        0.76             235.74         239.12         0.73              250.75         258.04         0.82              244.44          250.98          0.76               178.66                     167.94                      178.45                    128.92                     167.6                    161.91                    9.75                          7.55                           170.25                                   172.45                                    61.05            5.08                                38.4                                 -                    
147     1           207.14   166.58   0.6         206.02       164.81       0.6             207.79        165.78        0.65             205.06       166.42       0.61            212.92        167.22        0.65             193.5             170.43            0.66                 211.96             179.9              0.63                  182.27         157.11         0.68              227.53          179.42          0.82               171.83         143.95         0.71              223.84          169.15          0.77               194.3        204.94       0.65            203.77        204.78        0.64             190.77        230.14        0.74             210.68         223.56         0.58              209.39         228.37         0.77              223.2           224.2           0.79               178.26                     72.0                        76.61                     113.12                     170.69                   141.61                    141.19                        109.98                         38.81                                    70.02                                     59.71            82.45                               26.99                                -                    
147     2           211.66   168.01   0.57        213.28       166.12       0.49            212.2         166.39        0.57             203.17       165.85       0.58            210.31        167.88        0.64             194.4             170.3             0.64                 211.66             179.88             0.63                  182.13         157.36         0.69              227.71          179.2           0.8                172.28         144.54         0.6               224.34          169.09          0.63               193.73       204.02       0.57            203.84        204.29        0.55             190.76        229.91        0.64             210.99         221.95         0.47              209.51         227.89         0.69              221.91          224.11          0.7                174.07                     73.97                       77.3                      123.2                      174.61                   140.21                    135.39                        110.17                         44.61                                    69.83                                     57.99            2835.88                             1044.76                              peak_hand_velocity   
148     0           241.34   193.46   0.84        243.36       191.7        0.86            240.71        191.58        0.86             246.88       193.72       0.84            239.2         193.34        0.67             249.65            205.05            0.78                 237.94             203.79             0.78                  250.41         217.26         0.73              237.06          215.62          0.72               250.91         227.33         0.74              234.04          225.82          0.64               247.26       226.83       0.67            239.33        225.82        0.65             249.02        241.69        0.76             235.68         239.17         0.73              250.66         257.93         0.82              244.36          250.75          0.76               179.32                     167.75                      178.99                    127.83                     166.97                   161.1                     9.81                          7.86                           170.19                                   172.14                                    60.88            3.44                                5.67                                 -                    
148     1           208.8    167.37   0.57        213.12       165.62       0.45            209.34        166.16        0.52             203.12       166.43       0.59            210.69        167.78        0.62             194.34            170.21            0.65                 211.91             179.94             0.62                  182.05         157.24         0.7               227.99          179.26          0.8                172.59         143.86         0.61              224.07          169.0           0.62               193.67       203.45       0.58            203.66        203.86        0.56             190.83        229.93        0.64             210.56         221.96         0.5               209.74         228.04         0.68              222.04          223.72          0.73               171.79                     71.52                       78.17                     119.53                     175.05                   140.15                    135.37                        111.42                         44.63                                    68.58                                     58.51            22.82                               8.3                                  -                    
148     2           207.25   166.19   0.6         205.51       164.61       0.58            208.2         165.71        0.62             205.04       166.19       0.65            213.1         167.29        0.69             193.51            170.3             0.67                 212.15             179.77             0.65                  182.29         157.18         0.69              227.63          179.14          0.82               172.18         144.39         0.73              223.52          168.87          0.77               194.3        205.37       0.66            203.78        204.89        0.64             190.82        230.17        0.73             211.04         223.38         0.59              209.46         228.27         0.76              223.05          223.85          0.8                177.77                     70.54                       76.22                     113.72                     170.73                   140.1                     140.75                        110.77                         39.25                                    69.23                                     59.87            5.61                                25.42                                -                    
149     0           241.81   193.9    0.82        243.32       192.26       0.85            240.93        192.13        0.86             246.98       193.9        0.75            238.92        193.64        0.55             249.75            205.61            0.78                 237.78             204.47             0.76                  250.38         217.44         0.73              236.53          215.93          0.73               250.25         227.52         0.7               233.63          225.88          0.7                247.86       227.01       0.68            239.3         225.5         0.66             249.37        242.12        0.78             235.52         239.61         0.74              250.63         258.49         0.82              244.84          251.06          0.76               176.24                     170.04                      178.69                    125.89                     169.25                   160.89                    8.09                          10.38                          171.91                                   169.62                                    60.88            20.62                               12.45                                -                    
149     1           207.39   166.19   0.63        204.55       164.14       0.55            208.34        166.04        0.61             203.45       164.78       0.73            212.28        166.98        0.78             193.04            169.66            0.7                  211.33             179.29             0.7                   180.73         157.84         0.7               227.74          179.13          0.79               168.9          145.85         0.76              224.9           169.82          0.77               193.19       204.68       0.68            202.82        204.05        0.65             190.04        229.44        0.74             209.76         224.24         0.58              208.34         225.66         0.77              221.43          221.08          0.83               178.5                      73.58                       71.05                     93.85                      172.48                   142.05                    134.13                        109.53                         45.87                                    70.47                                     57.18            125.83                              35.25                                -                    
150     0           241.72   193.91   0.81        243.36       192.27       0.84            240.96        192.27        0.85             246.89       194.03       0.76            238.94        193.66        0.57             249.54            205.64            0.77                 237.81             204.38             0.75                  250.3          217.5          0.72              236.55          215.61          0.71               250.17         227.59         0.7               233.9           225.45          0.66               247.78       226.58       0.66            239.32        225.07        0.65             249.29        242.23        0.76             235.54         239.58         0.72              250.68         258.5          0.8               244.75          250.93          0.74               175.63                     171.34                      179.35                    126.33                     169.65                   161.19                    8.47                          10.6                           171.53                                   169.4                                     60.81            3.27                                15.31                                -                    
150     1           207.76   166.64   0.62        204.92       164.59       0.54            208.39        166.16        0.62             203.66       164.9        0.72            212.02        166.95        0.77             192.94            169.63            0.7                  211.23             179.25             0.69                  180.64         157.81         0.7               227.63          179.25          0.78               168.98         145.82         0.76              225.1           170.1           0.77               193.26       204.79       0.68            202.72        204.16        0.65             190.1         229.39        0.73             209.65         224.18         0.58              208.39         225.6          0.77              221.48          221.19          0.83               178.11                     74.58                       71.0                      94.89                      172.18                   142.02                    134.39                        108.87                         45.61                                    71.13                                     56.76            2.26                                10.5                                 -                    
